"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no" 
"30","3","나무에 얼룩이 져있음 ㅠㅠ","hand****","20.10.04.","76","책장","서재/사무용가구"
"31","5","흔들리지 않고. 튼튼하고, 색이 부드럽고 예뻐요!","jasm****","20.08.29.","76","책장","서재/사무용가구"
"32","4","너무예쁘고 좋숩니더..ㅠㅠ","pjy5****","20.09.26.","76","책장","서재/사무용가구"
"33","5","두달정도 사용했는데요~
책상이랑 함께 구매해서 더 좋아요~","lsa2****","20.08.15.","76","책장","서재/사무용가구"
"34","5","가격이 저렴해서 기대를 안 했는데 역시 데스커네요.^^","sjw7****","20.08.17.","76","책장","서재/사무용가구"
"35","5","아주 좋아요.
색상과 방분위기가  조화롭네요","anjo****","20.08.13.","76","책장","서재/사무용가구"
"36","5","이사하면 데스크 책장으로 바꿨는데 너무 이뻐요 빨리 정리해서 이쁘게 쓰고 싶어요 아이들이 없어서 벽 고정은 안했어요 딱 맞는 패브릭 박스 사서 지져분한것들은 박스 안에 싹 넣어 올려놓으니 잘어울리네요 
그리고 배송도 원하는 날짜에 맞춰서 전날, 당일 연락 주시고 와서 설치 잘 해주시고 뒷 정리까지 깔끔하게 해주셔서 역시 브랜드 가구에서 사야겠구나 했어요
 (드레스룸 가구는 저렴한 곳에서 했는데 온다는 연락도 없다가 당일날 뜬금없이 설치 온다고 하고 설치하고선 박스는 다 두고가고..ㅠ)","0904****","20.06.08.","76","책장","서재/사무용가구"
"37","5","책장이 5단으로 오픈형이라 책 수납을 많이 할 수 있을거 같아요
색상도 이쁘고 튼튼한거 같아 좋습니다","magh****","20.06.09.","76","책장","서재/사무용가구"
"38","5","역시 데스커 입니다. 책상, 3단 서랍, 책상 전부 견고하고 마음에 듭니다.","sjw7****","20.07.05.","76","책장","서재/사무용가구"
"39","5","기사님이 오셔서 친절하게 설치해주시고 설명해주셨어요","quab****","20.06.28.","76","책장","서재/사무용가구"
"40","5","기존 컴퓨터 책상이 만족스러워 책장까지 구매했습니다.
가성비. 믿고 쓰는 데스커입니다.","byej****","20.06.12.","76","책장","서재/사무용가구"
"41","5","상판도 튼튼하고 배송기사님이 설치하고 설치에대한 설명도 잘해주십니다. 책상이랑 맞추려고 주문했는데 만족스럽습니다.  뒷모습도 깔끔하게 마감처리해놔서 공간분리식으로 데코해도 좋네요~ 다만 배송이 매우 느립니다. 한달걸렸네요...","rivo****","20.05.05.","76","책장","서재/사무용가구"
"42","4","튼튼해보이고 괜찮네요 근데 책상이랑 책장 이어서 쓰려고 했는데 나무가 딱 이어지지 않고 틈발생. 폭 사이즈도 다름. 참고하세여","wolf****","20.05.29.","76","책장","서재/사무용가구"
"43","4","너무너무 좋아요 너무너무 좋아요 너무너무 좋아요","jsck****","20.06.29.","76","책장","서재/사무용가구"
"44","5","서재방 다시 꾸미려 구매했어요
먼지가 잘보이긴 하지만 만족해요","mute****","20.04.19.","76","책장","서재/사무용가구"
"45","4","가격대비 품질 좋은것 같아요","gray****","20.05.12.","76","책장","서재/사무용가구"
"46","5","색상도 재질도 튼튼하고 좋습니다^^","kjm2****","20.03.31.","76","책장","서재/사무용가구"
"47","5","짐정리하기 좋고 디자인도 예뻐서 만족해요","jsj5****","20.04.14.","76","책장","서재/사무용가구"
"48","5","견고하고 너무 좋네요!! 추천추천","blue****","20.04.18.","76","책장","서재/사무용가구"
"49","5","책상이랑 함께 주문했는데 배송일지정은 안됐지만 전날 연락오셔서 시간이랑 알려주시고 설치 금방 해주시고 갔어요. 직접배송이라 상품하자없고 잘설치해주신거 같아요~ 맨위 선반아래쪽에 품질보증서 스티커 붙어있던데 너무 잘보이네요ㅜㅜ 그게 아래칸쪽에 붙어있었음 좋았을건데 하는 아쉬움은 있어요ㅎㅎ","crab****","20.01.24.","76","책장","서재/사무용가구"
"50","5","디자인이 너무깔끔합니다 튼튼하고좋아요","seee****","20.02.16.","76","책장","서재/사무용가구"
"51","5","약속시간 정확히 기사님께서 배송,설치해주셨어요. 아이들 키에 맞게 책장 새로 구입한건데
큰 책이 안들어가서 눕혀야되는 아쉬움이 있네요. ㅎㅎ","woos****","19.12.28.","76","책장","서재/사무용가구"
"52","5","책장은 조립도 기사님이 직접해주셔서 편하네용
예뻐요 ~ 사진그대로에요","jahy****","19.12.22.","76","책장","서재/사무용가구"
"53","5","책장은 와서 조립도 해주시니 너무 좋네요.
견고하고 깔끔하고 역시 데스커는 믿고 구매해요!
가성비 이만한곳이 없어요!","alli****","19.12.09.","76","책장","서재/사무용가구"
"54","5","깔끔하고 마감이 좋아요~~~","bao-****","20.01.12.","76","책장","서재/사무용가구"
"55","5","집에 수납공간이 없어서 주문했는데 아주 잘 사용하고 있어요 조절하면 흔들림도 쉽게 없앨수있고 무엇보다 이뻐요  ㅎ","snfp****","19.12.05.","76","책장","서재/사무용가구"
"56","4","방 분위기가 한결 밝아 보이네요. 한마디로 깨끗합니다.","mong****","19.12.05.","76","책장","서재/사무용가구"
"57","5","딱 깔끔한 제품이에요~ 완전 조립식 제품인지는 몰라서 당황했지만 배송 기사님께서 친절하고 빠르게 조립해주고 가셨어요^^ 아직 정리가 덜됐지만 만족스러워요!","snfp****","19.11.01.","76","책장","서재/사무용가구"
"58","5","보면 볼수록 예뻐서 수시로 방에 가서 구경해요ㅋㅋ 고민 많이 하고 샀는데 그냥 바로 살걸 그랬어요","alia****","19.10.09.","76","책장","서재/사무용가구"
"59","4","책장으로 사용중인데 칸막이가 없어 조금 불편한거빼거는 마음에 듭니다.","soho****","19.10.14.","76","책장","서재/사무용가구"
"60","5","책장 여전히 너무 잘쓰고있어여 ㅎㅎ 
예쁘고 대만족","urso****","19.09.18.","76","책장","서재/사무용가구"
"61","5","좁은 쪽 벽면에 둘 용으로 데스커 800이랑 도어 있는 600를 샀는데 두개가 길이가 달라 아쉬웟어요 이 시리즈 600도 나오면 좋겠네요 잘샀어요","jinj****","19.09.25.","76","책장","서재/사무용가구"
"62","5","마음에 듭니다. 좋어요","hjh7****","19.09.09.","76","책장","서재/사무용가구"
"63","5","하얗고 깔끔해서 너무 마음에 들고요 기사님들도 잘 마무리해주고 가셨어요","alia****","19.08.31.","76","책장","서재/사무용가구"
"64","4","저렴하게 잘 샀습니다. 일룸이랑 같이 사용하는데 딱 가격만큼 하는것 같습니다.","nams****","19.07.11.","76","책장","서재/사무용가구"
"65","5","높은 수납장을 찾았는데 잘 산거같아요","bbb9****","19.05.27.","76","책장","서재/사무용가구"
"66","4","깔끔하고 좋아요~~","ami3****","19.06.19.","76","책장","서재/사무용가구"
"67","5","깔끔하고 이쁩니다.
아저씨가 다 조립해 주시네요","je27****","19.01.26.","76","책장","서재/사무용가구"
"68","4","불필요한 디자인이 없고 튼튼해요","euis****","18.11.15.","76","책장","서재/사무용가구"
"69","5","만족합니다","ciel****","18.09.24.","76","책장","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","아들방에 장식장이 필요하서 구매했어모. 너무 예쁘네요. 방이랑 잘 어울려서. 넘 만족해요.짱 예뻐요","hihi****","21.03.18.","84","책장","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","옆으로 흔들면 약간 흔들리긴하는데 생각했던대로 디자인 심풀하고 좋내요","yuuu****","21.01.08.","85","책장","서재/사무용가구"
"2","5","깔끔하고 배송도 빠르고 좋아요","maro****","20.11.05.","85","책장","서재/사무용가구"
"3","4","흔들거리지만 잘쓰고 있어요. 
마감은 좋은데 흔들리는게 가장큰 단점이에요.
그리고 라벨작업으로 스티커를 붙혔더니 때면 페인트칠 벗겨져요 ㅠㅠ","am26****","20.07.07.","85","책장","서재/사무용가구"
"4","3","사이즈는 좋은데 마감이 다긁혀있어서 까다로우신분이면 
직접눈으로 보고 사는것을 추천드립니다.","am26****","20.05.23.","85","책장","서재/사무용가구"
"5","5","엄청무겁고 여자혼자 조립힘들듯
제가좋아하는 그레이..
여러모로잘쓸듯해요
근데 넘무거움","psj3****","20.04.07.","85","책장","서재/사무용가구"
"6","5","제가 좋아하는 연한그레이색입니다","psj3****","20.05.07.","85","책장","서재/사무용가구"
"7","5","정말 예뻐요!! 그런데 조립이 진짜 힘들어요~ 성인 남자 2명이서도 30분 동안 낑낑대면서 했네요. 그래도 조립 해주신분이 튼튼하긴 하다고 말씀하셨어요. 예쁘게 잘 쓸게요. 그래도 담엔 완제품으로만 살 것 같아요..","dalc****","19.12.06.","85","책장","서재/사무용가구"
"8","5","혼자조립은 어렵습니다 상당히 무겁거든요    꼭 전동 드라이버 필요하구요~ 하지만 만들어 놓으니 매우 예쁩니다","mill****","19.05.05.","85","책장","서재/사무용가구"
"9","4","혼자 조립하기엔 힘들어요. 택배기사님이 무겁다고 해서(엘베X, 4층), 같이 1개씩 들고 올라왔죠.무게가... 험난한 길을 예고했습니다.오전10시30분에 시작해서, 12시 정각에 조립이 끝났습니다.혼자 1시간 반이나 걸린 이유는...중간부분에 십자가로 맞추는 부분이 완전히 껴지지 않았기 때문이죠.이럴때는, 십자 크로스 부분 밑에 단단한 책을 받쳐두고, 온몸의 무게를 실어서 위에서 누르면 됩니다.전동드라이버... 큰게 필요합니다. 작은 휴대용으로 하다가 마지막 토크에 멈춰서선택형 드라이버로 조이다가 존도 찧고... 드라이버도 큰걸로, 고정형으로 사용하시길...점점 조립할수록 무게가 나가면서, 바닥 장판도 좀 긁어주고...좁은 원룸에서 하다가, 다른 가구 모서리랑 살짝 짱구나기도 하고...땀 뻘뻘 흘리면서 조립했네요. 모두가 혼자서 해서 그렇구요.목장갑이라도 끼고 할걸 그랬습니다.다른분들은 조립전에 공구와 장갑 등 만반의 준비를 하시고, 2명이서 하길 권합니다.먼저 왔던 옵션, 부분 서랍장도 껴주고, 피스로 고정했습니다.안타깝게도... 부분 서랍장이 자연스럽게 들어가는 곳은 직접 껴봐야 압니다.밑에 처럼 낀 이유는... 임의대로, 하고 싶은대로 한게 아니라...가장 부딪힘이 없이 자연스럽게 들어가는 칸을 찾다보니, 아래와 같은 위치로 고정시켰습니다.사각 공간이 완전히 동일하진 않습니다. 휨정도라든가...은근히 깊습니다.책들이 많았는데...안쪽에 넣고, 중간부터 앞쪽으로도 놓으면서 많았던 책들이 거즌 다 들어갔습니다.큰 파일철들도 높이 모자람없이 다 들어갔습니다.옵션 서랍의 위치가 좀 어색하긴 하지만, 만족합니다.","rain****","18.10.16.","85","책장","서재/사무용가구"
"10","5","조립이 힘들었지만, 만족합니다.","rain****","18.10.16.","85","책장","서재/사무용가구"
"11","5","이케아꺼보다 조금 더 싸서 구매했는데 조립도 생각보다 어렵지 않고 튼튼하고 좋아요^^","nuna****","18.04.17.","85","책장","서재/사무용가구"
"12","5","
4단책장은 조립하면서 계속 말했어요
책장은 완제품으로 사자 ㅋㅋ 무겁고 잘 안들어가고 두드리고 힘들었어요~~
그래도 완성품은 역시나 마음에 쏙 들어요","eppe****","18.03.28.","85","책장","서재/사무용가구"
"13","5","추천합니다! 배송도 만족스럽고 상품도 아주 이쁩니다! 아주 만족해요~칸도 넓직넓직하니 ㅋㅋ 다만 조립할때 설명서 잘 읽어보고 하세요.. 아니면 다시 분해해서 해야하는 번거로움이.. 그리고 좀 무거우니까 조심하구요 ㅋㅋ 많이 파세요","jihu****","17.03.04.","85","책장","서재/사무용가구"
"14","5","배송도 만족스럽고 상품도 아주 이쁩니다! 만족스러워요~ 다만 조립할때 설명서 잘 읽어보고 하세요~~아니면 다시 빼서 조립하는 과정을..ㅎㅎ 그럼 많이 사고 파세요","jihu****","17.03.04.","85","책장","서재/사무용가구"
"15","5","잘쓸께요~","ns15****","17.03.26.","85","책장","서재/사무용가구"
"16","5","가성비 좋습니다","dirk****","17.03.21.","85","책장","서재/사무용가구"
"17","5","신발장으로쓰는데 넘이뻐요 신발전시할라고 신발장으로쓰는데 크기도딱맞고 너무이쁩니다 잘쓸게요  배송도빠르고 크기도생각보다 커서 좋았어요","tjsr****","17.02.07.","85","책장","서재/사무용가구"
"18","5","너무 이뻐요 잘쓸게요  ㅎㅎ","tjsr****","16.12.27.","85","책장","서재/사무용가구"
"19","2","제품 합이 잘 안맞아떨어지네요","juni****","16.12.19.","85","책장","서재/사무용가구"
"20","4","배송날짜 잘 맞춰주네요 지정한날짜에 받을수있게해줘서 좋았어요. 
배송비가 비싸긴하지만
물건은 무게가 나가는만큼 튼튼하고 
저는 구멍이 안맞거나 기스는 없었어요. 
두개 구매하서 나란히 붙여놓으니 세아이 책으로 꽉 차네요.","alph****","16.11.14.","85","책장","서재/사무용가구"
"21","5","배송도 빠르고 이쁘네요~","209g****","16.11.27.","85","책장","서재/사무용가구"
"22","5","전동드릴 필수구요. 엄청 무거워요. 꼭 설치할곳에서 조립하세요. 저는 색이나 크기 다 만족입니다","alph****","16.11.08.","85","책장","서재/사무용가구"
"23","3","책장이 좀 깊은편입니다. 그리고 조립이 힘들어용","cnuf****","16.11.08.","85","책장","서재/사무용가구"
"24","5","완성하고 나니 뿌듯하네요!ㅎㅎ좋습니다","swee****","16.11.13.","85","책장","서재/사무용가구"
"25","5","괜찮아요 조립이 힘들고 무겁습니다","alph****","16.11.07.","85","책장","서재/사무용가구"
"26","5","만족스럽습니다.","3747****","16.10.17.","85","책장","서재/사무용가구"
"27","3","그냥그래요 튼튼하긴한데 표시된대로 조립했는데도 잘안맞아요 도어는 구멍위치가 다른지 자꾸문짝이삐뚤어지네요 ㅜ
그것빼면 튼튼하기는 최고예요","gaeu****","16.08.30.","85","책장","서재/사무용가구"
"28","5","아주만족할꺼라예상이듭니다 ","tpwh****","16.09.23.","85","책장","서재/사무용가구"
"29","2","튼튼한데 뭔가 구멍이 잘안맞아서 추가구입한서랍과 도어도 잘안들어가고...역시조립식의한계인가봐요
그냥그래요","gaeu****","16.08.30.","85","책장","서재/사무용가구"
"30","3","조금 지저분하지만 조립도 쉽고 괜찮네요 고무망치가 있었으면 더 편했겠어요 ","wlfk****","16.08.17.","85","책장","서재/사무용가구"
"31","5","예뻐요 조립하는데 애먹었지만
이쁘고 튼튼하니 좋습니다
딱 생각했던 스타일이 나왔어요^^
잘 쓰겠ㅅ브니다","odys****","16.04.06.","85","책장","서재/사무용가구"
"32","3","마켓비책장 조립하는데 너무 안맞아서 결국 사람불렀는데 제품자체가 약간 불량이라고... 구멍 다시 뚫어내고 그랬네요.
마켓비는 처음구입인데 다음부턴 그냥 만원 더쓰고 이케아 사게될듯... 조립하고 나니 모양은 마음에 듭니다.","juaa****","16.03.03.","85","책장","서재/사무용가구"
"33","4","좋아요 드레스룸에 넣을 수납장으로 구매했어요~ 색깔이 너무 이뻐서 포인트로 좋아용~ 조립하는게 힘들었지만 완성하니 만족스러워요","cair****","16.02.21.","85","책장","서재/사무용가구"
"34","5","좋아요!! 배송기사님도 친절하셨고, 배송도 엄청 빨랐어요. 
 
무게는 일단 엄청 무거워요 ㅎㅎㅎ
큰박스보다 작은박스가 더 무거워요.
 
뒤에 벽체가 없어서 흔들릴꺼는 감안해서 무게 무거운걸로 골랐는데,
옮기는데 힘들었던거 말고는 오히려 무거워서 많이 안흔들리고 좋아요.
 
조립은 전동드라이버로 해서 엄청 빨리 조립했구요 .. 
다만 세우고 옮길때 ㅋㅋㅋㅋ 진짜 힘들어요 
 
조립을 해서 옮기는것 보다 근처에서 조립하고 바로 세우는게 훨씬 편해요!!!
다음에 구입하게 되면 레드도 사보고 싶어요 ^^","4171****","16.02.16.","85","책장","서재/사무용가구"
"35","5","레드구입^^만족 ★장점~ 상품대비 저렴^^색상너무맘에듬^^넉넉한 수납^^ 설치후 조립식치고는 거의 안흔들리고 무게감 있음^^4단위에75L박스 4개올리고도 자리남음~그리고 생각보다 빠른배송^^
★단점~ 조립식ㅠㅠ번거로움... 장점이자 단점인 무게감 때문에 여자혼자서는 진짜진짜 힘들꺼임(제가 경험자 ..흑흑)...전동도라이버  이거이거 진짜 필수!!!(팔 없어지는줄 알앗음,  일반도라이버로...흑흑)
♥저 같은 경우에는 조립자재에 번호가 새겨져있어서 조립하는데는 어러움은없엇어요~ 다만 무거워서ㅎ
남자엿다면 간단간단ㅎ 조립후 75L박스 네개올려놔도 갠춘하더라구요ㅎ  자리까지 남아서 모자  자리로 쓰기로함ㅋ 가격이 싸면 여태껏 소재가 가벼워서 조립후에도 휘청휘청 하던데  이 책장은 안그러니 저같이 휘청거리는거싫어하시는 분은 강추 합니당ㅎ","love****","16.01.06.","85","책장","서재/사무용가구"
"36","5","잘받았습니다","odys****","16.03.25.","85","책장","서재/사무용가구"
"37","5","넘넘 이뽀용 ㅎㅎ","ap78****","16.03.26.","85","책장","서재/사무용가구"
"38","2","조립하는데 너무 안되서 결국 사람불렀는데, 제품 자체가 약간 불량이라 구멍도 다시 뚫고 그랬어요....","juaa****","16.03.03.","85","책장","서재/사무용가구"
"39","5","배송 완전 빨라요!!!!
배송기사님두 친절하시구요

맘에 들어요!!!!","4171****","16.02.16.","85","책장","서재/사무용가구"
"40","5","빠른배송 감사합니다","cair****","16.02.18.","85","책장","서재/사무용가구"
"41","5","생각보다 튼튼하니 좋아요~
 신랑이랑 둘이서 조립했는데 생각보다 금방했구요~
우선 옷방 수납으로 쓰고 나중에 용도변경하려고 구매했어요.

만족합니다!!","kwij****","16.01.19.","85","책장","서재/사무용가구"
"42","5","저는  완전만족해요
★ 장점~가격에 비해 튼실하고 무게감있어서 좋구요^^색상이 이쁘게 잘나왓고~생각보다 넉넉한수납
★단점~조립식..무거워서 여자혼자는 힘듬..전동도라이버필수!
","love****","16.01.06.","85","책장","서재/사무용가구"
"43","3","배송은 빨라요
근데 약간 스크레치도 있고.  
귀찮아서 그냥 쓸께요","ses3****","15.10.04.","85","책장","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","4","오래 기다렸지만, 흔들림없이 견고하고 좋으네요^^
자재마감할때 쓴 제품때문에 집에 냄새가 진동을 해서 머리가 좀 아픕니다^^;;","fuk2****","21.03.06.","86","책장","서재/사무용가구"
"2","4","서랍장도 홈페이지에서 같이 구매해서 사용중인데 견고하긴 하지만 마감이 아쉽습니다.
다음에 기회가 되면 고급 목재사용제품 써보고 싶네요.
견고함 디자인 10점
마감 8점","meta****","21.02.15.","86","책장","서재/사무용가구"
"3","1","받자마자 새가구 냄새가 너무 심해서 문의도 남겼었는데요 정확히 12월 26일에 받아서 딱 하루 쓰고 목 아프고 눈 따가워서 바로 다음날 베란다에 창문 열어 놓고 내놨습니다. 근 한달만인 1월22일인 어제 다시 거실에 들였는데 또 목에서 화한 느낌?과 매스껍고 눈 아프고.. 제가 예민한가 싶었으나 집에 오는 손님들마다 냄새나서 오래 못있겠다고 할 정도입니다. 저도 이렇게 냄새 심한 가구는 처음 사보는데 이게 정말 아기 책장으로도 사용 할 수 있는 등급의 소재 맞나요? 혹시 본드는 등급에 맞는 본드 맞는지요..? 리뷰를 남길까 말까 백번천번 고민하다 책장만 보면 속이 울렁거려서 남깁니다. 가구 전문가로서 도대체 어떻게 해야 본드 냄새가 빠지는건지 답변이라도 좀 주세요.  지난 문의글 답변처럼 시간 지나면 없어진다는 말씀 하지 말아주세요","minj****","21.01.23.","86","책장","서재/사무용가구"
"4","5","좋아요 마음에 쏙 듭니다","mjra****","20.12.16.","86","책장","서재/사무용가구"
"5","4","두번째 구매입니다 좋아요","mjra****","20.11.15.","86","책장","서재/사무용가구"
"6","4","중간에 추석이 껴서 딱 한달만에 받았어요. 책장이 튼튼하고 예뻐요. 책장이 필요하면 또 이용할 생각입니다.","lady****","20.10.25.","86","책장","서재/사무용가구"
"7","3","아직 아들책정리는 못햇지만 맘에 듭니다..다만 주문제작이라 너무 오래 걸려 기다리는데 지쳣네요..","nn01****","20.07.14.","86","책장","서재/사무용가구"
"8","4","일단 브라운 칼라는 제가 원했던색이네요.
옆에 화이트오크 거실장과 비슷한느낌이길 바랬는데 넘 흡사해요.
가성비가 아주좋다생각해요.
물론 가까이서보면 나무 이음새라던가 뒷판틈이 들뜨기도해서 엄청 정교하다고는 볼순없지만 한달이나 걸려 받은 제품이기도하고 옆 가구와 잘 어울려져 만족합니다.","hjin****","20.05.02.","86","책장","서재/사무용가구"
"9","4","오래 기다렸고 중간에 배송중이라는 알림 때문에 깜놀했었지만, 친절히 배송해주셨고 물건도 만족합니다. 다른 후기들처럼 색상은 화면과 다르지만 이 색도 마음에 들어요. 점점 어두워진다니 그것도 기대되네요.","maga****","20.05.20.","86","책장","서재/사무용가구"
"10","5","와 드디어 받았네요!!! 한달 조금 넘게 걸려서
진짜 중간에 취소하고 다른걸 사야하나를 깊게 고민햇습니다 ㅋㅋㅋ
오래걸렸지만 전체적으로 맘에 쏙 들어요!!
색상도 딱 원하는것처럼 나왔구요^^ 
이사오고 한달이 넘어서야 책을 꽂을수 있네요 ㅋㅋ 속 시원해요 ㅋ","h012****","20.05.21.","86","책장","서재/사무용가구"
"11","5","오래기다린 보람이 있네요~넘 만족합니다^^","76ce****","20.05.13.","86","책장","서재/사무용가구"
"12","5","너무 이쁜데 배송이 너무 오래걸렸어요 ㅠㅠ 특히 설날이 끼어있어서 더 길게 느껴졌지만 막상 배송오고 제품을 보니 기다린만큼 너무 예뻐서 만족했습니다. 진짜 너무 이쁩니다. 좋은 제품 만들어주셔서 감사합니다.^^","tree****","20.02.21.","86","책장","서재/사무용가구"
"13","3","제품 받았고요. 1월 13일 주문해서 2월 18일 오늘 받았습니다.
생각했던 것보다 노란빛이 많이 나요ㅠㅠ
제품 상세설명에 있는 색상과는 차이가 많이 납니다. 리뷰에 있는 다른 분들이 찍은 사진이 차라리 실물에 더 가까워요. 브라운 색상했는데 노란빛이 많이 돌아 고급스러움은 없어요.  실망했어요.","sheh****","20.02.18.","86","책장","서재/사무용가구"
"14","4","생각했던것과 동일합니다
탄탄하고  좋아요","alru****","20.03.10.","86","책장","서재/사무용가구"
"15","5","한달 기다려서 받았어요 그래도 만족합니다","cell****","20.02.08.","86","책장","서재/사무용가구"
"16","3","상품가격이 좀 비싼것 같아요.. 배송은 친절하게 잘 해주시네요^^","22ms****","20.02.21.","86","책장","서재/사무용가구"
"17","3","좀 더 저렴하면 좋을것 같아요.","22ms****","20.02.21.","86","책장","서재/사무용가구"
"18","5","예쁘고 맘에 들어요. 책상 색이랑도 어울려서 다행이에요.","llli****","19.10.17.","86","책장","서재/사무용가구"
"19","4","배송기간이 한달이 걸려 기다리다 지쳤지만
받고나서는 고급스럽고 견고해서 만족스러워요.
어디든 잘어울리겠어여~","asar****","19.07.14.","86","책장","서재/사무용가구"
"20","5","추천합니다! 실제 색상과 사진과는 약간의 괴리감이 있지만,일반 삼나무 책장보다는 단단하고 완성도가 있습니다.잘샀다고 생각합니다.","chin****","18.08.29.","86","책장","서재/사무용가구"
"21","5","좋아요 신혼집에 책장으로 구매했어요. 실물을 보고 구매한 것이 아니라 좀 불안했는데 실물이 더 마음에 들어요. 배송 기사님도 친절하시고 좋았습니다. :-)","wmin****","18.08.12.","86","책장","서재/사무용가구"
"22","5","배송도 친절하고 제품도 좋아요. 만족합니다. ","wmin****","18.08.12.","86","책장","서재/사무용가구"
"23","5","단단합니다!","chin****","18.08.29.","86","책장","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","판매자분이 먼 거리인데 직접 오셔서 설치까지 다 해주시고 가셔서 너무 편했습니다. 그리고 책장 관리 방법에 대한 자세하고 친절한 설명과 기타 유용한 정보까지 알려주셔서 좋았습니다. 마감과 디자인을 포함해서 전체적으로 만족하지만, 사진에서 보이는 것처럼 철제 부분에 스크래치와 흠집이 있어서 그 부분은 조금 아쉽네요.","jigg****","21.02.19.","87","책장","서재/사무용가구"
"2","5","이사오며 수납공간부족으로 구입했어요
튼튼하고 좋아요 감사합니다","kdoh****","21.03.22.","87","책장","서재/사무용가구"
"3","5","공들여 만든 가구 느낌이 납니다 튼튼해요 냄새도 없구요","kmg2****","21.03.23.","87","책장","서재/사무용가구"
"4","5","디자인너무이쁘고 날짜배송맞춰서 감사해여 번창하세요","kdoh****","21.03.22.","87","책장","서재/사무용가구"
"5","5","고급지고 예뻐요 장식용으로
좋습니다.
세트로해서
추가구입했습니다.","yeda****","21.02.24.","87","책장","서재/사무용가구"
"6","5","디자인이 가미되어서
다른 원목책장보다
훨씬 멋져요","yeda****","21.01.23.","87","책장","서재/사무용가구"
"7","5","직접안전하게 배송해주시고 
천연오일도 발라서 향도 좋아요^^ 무엇보다 센스있는 디자인도 좋고요~","jule****","20.12.04.","87","책장","서재/사무용가구"
"8","5","넘 잘샀어요!! 고급져보이고 튼튼하고 오래쓰겠습니다","rkfy****","20.12.17.","87","책장","서재/사무용가구"
"9","5","제품에 자부심이 왜 있으신지 알 거 같아요~
디자인, 견고함, 수납성, 재질 어느 하나 빠지는게 없는 제품이네요!

저는 기성 사이즈에서 변형을 줘서 맞춤으로 구매했어요~붙박이장 안에 두고 문을 닫고 쓸거라서 폭과 너비를 변형했죠~

어쩜 예쁘게 딱 맞는지...기다린 보람이 있네요~사장님도 정성스럽게 직접 배송해주시고 수평도 잘 맞춰주시고!

꼭 필요했던 벽걸이 선반이랑 모니터받침대 사은품도 잘 쓸게요~!! 둘다 요긴하게 쓸 수 있는 물건이더라구요~

주변 지인이 책장 주문한다고 하면 꼭 추천하고 싶네요 ^^","sune****","20.09.01.","87","책장","서재/사무용가구"
"10","5","책상이랑 같이 책장도 주문 했습니다 
디자인 품질 서비스 가격 배송 어느것 하나 빠짐없이 완전 만족 합니다 ~ ㅎㅎ
번창하시고 많이 파세요^^","baby****","20.09.25.","87","책장","서재/사무용가구"
"11","5","아주친절하시고 서비스도 풍부합니다
주문해보시면 압니다
나무재질이 고급스러워 집이 빛나네요","jayt****","20.09.17.","87","책장","서재/사무용가구"
"12","5","철 프레임이라 견고하고 마감 상태 좋습니다
광고에서 말한 것처럼 칠 냄새도 없네요
디자인이 맘에 들어 구매 했는 데 잘 산 것 같습니다
주문제작판매라 시간이 좀 걸리는 것 빼곤 상품 자체는 아주 만족합니다","neoc****","20.09.18.","87","책장","서재/사무용가구"
"13","5","처음에 설치받았던대로 튼튼하게 잘 사용중입니다 ^^","sune****","20.10.11.","87","책장","서재/사무용가구"
"14","5","천연오일이라 새가구 사면 나는 거북한 냄새가 없고 오일향만 약간 있어요 칸도 책 꽃기 적당하고 뒷쪽과 사이드 부분이 틔여있어 방이 꽉차보이지 않아서 좋구요 배송도 매우 친절하게 해주셨어요 가격이 상품에 비해 매우 저렴해서 자리만 더 있다면 몇개 연결해서 놓으면 좋을것 같네요 매우 만족입니다","milk****","20.09.06.","87","책장","서재/사무용가구"
"15","5","받아보니 화면보다 더 색이 이쁘네용~ 고급스러운 느낌이에요 잘쓰겠습니다!","noni****","20.08.04.","87","책장","서재/사무용가구"
"16","5","딱 마음에 듭니다.
고급스럽고 견고합니다^^","jrna****","20.06.20.","87","책장","서재/사무용가구"
"17","5","책상 주문하고 맘에 들어서 셋트로 놓고 싶어서 책장을 구입했는데 너무 이쁘네요

책장 사이의 간격이 조금 좁은 칸도 있었으면 어떨까 싶네요","daca****","20.01.22.","87","책장","서재/사무용가구"
"18","5","제품 잘 받았습니다~가격도 좋고 제품도 좋고 만족합니다. 많이 파세요~","sung****","19.06.16.","87","책장","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
