"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no" 
"3","5","사진과 색상같고 튼튼하고 이쁘네요","funn****","21.03.22.","124","사무/교구용가구","서재/사무용가구"
"4","4","아주 베리굿 배송은 좀 늦어요","4bfi****","21.03.03.","124","사무/교구용가구","서재/사무용가구"
"5","5","좋네요. 아직 오래써보진 않았지만 잘 사용할께요.","beat****","21.03.10.","124","사무/교구용가구","서재/사무용가구"
"6","5","데스커 책상에 설치했는데 아이들이 공부에 더 집중할수있어 좋네요","yaho****","21.01.24.","124","사무/교구용가구","서재/사무용가구"
"7","1","서비스 진짜 별로예요 
친절이라고는 1도 없어요
이중결제결제 되서 물류비 2만원 입금해야
취소해준다고 하고 전 실물도 못보고 
물류비 강탈 당했습니다 
하..돈을 떠나 처리 과정에서 
불친절에 자기들 하는 말만 하고
문의해도 처리도 느리고 
진짜 엄청 짜증나고 다시는 안삽니다 
그렇게 장사하지 마세요","wlfh****","21.01.07.","124","사무/교구용가구","서재/사무용가구"
"8","4","책상 두개 산 후 가림막용으로 샀는데 좋아요 ㅎㅎ","leec****","20.11.13.","124","사무/교구용가구","서재/사무용가구"
"9","4","이쁘다. 잘 샀어요~","synd****","20.11.07.","124","사무/교구용가구","서재/사무용가구"
"10","5","깔끔하고 보기 좋아요~ 1400 책상에 가림막은 1200입니다.","newf****","20.10.06.","124","사무/교구용가구","서재/사무용가구"
"11","5","스크린을 활용하니 선들도 가려지고 업무방해도가 많이 호전됩니다.","dyna****","20.09.15.","124","사무/교구용가구","서재/사무용가구"
"12","4","좋습니다. 오래 사용할 수 있을 것 같습니다.","jyha****","20.09.28.","124","사무/교구용가구","서재/사무용가구"
"13","5","기존 가구와 손색없이 깔끔하게 잘 어울려요~","smle****","20.08.28.","124","사무/교구용가구","서재/사무용가구"
"14","5","매번구입하는 책상이에요.","cbn1****","20.08.31.","124","사무/교구용가구","서재/사무용가구"
"15","5","가구 냄새도 없고 너무 마음에 듭니다","snki****","20.08.03.","124","사무/교구용가구","서재/사무용가구"
"16","5","튼튼하고 좋습니다. 설치도 친절하게 잘 되었어요.","sing****","20.08.08.","124","사무/교구용가구","서재/사무용가구"
"17","4","만족합니다. 다만 전면 스크린 조립 설명서가 없어서 조립이 살짝 삐끗거렸습니다. 그래서 별한개 뺍니다.","godd****","20.07.22.","124","사무/교구용가구","서재/사무용가구"
"18","3","같이 구매하였어요 너무 좋아요 집중이 잘 될 것 같아요","yoos****","20.07.24.","124","사무/교구용가구","서재/사무용가구"
"19","5","품질 좋아요
견고 하고 디자인도 깔끔!","4745****","20.07.04.","124","사무/교구용가구","서재/사무용가구"
"20","4","아주 좋습니다 사무실이 깔끔해집니다","4bfi****","20.06.02.","124","사무/교구용가구","서재/사무용가구"
"21","3","이쁜데 설명서가 없네요.
홈페이지에도 없구요","kati****","20.05.25.","124","사무/교구용가구","서재/사무용가구"
"22","4","예쁘고 맘에 드네요. 견고한지는 피스 4개라서 그럭저럭인거 같구요. 다른 파티션대비 가성비는 상대적으로 좋은듯요","dusd****","20.04.05.","124","사무/교구용가구","서재/사무용가구"
"23","3","아무리 코로나여도 그냥 문 앞에 두고 가면 되는데 :왜 3주씩이나 걸리는지 노이해","joar****","20.05.08.","124","사무/교구용가구","서재/사무용가구"
"24","4","설치했을때 조금 높이가 낮은감이 있지만 튼튼하고 설치도 친절하게 잘 해주셨어요","jmhl****","20.04.29.","124","사무/교구용가구","서재/사무용가구"
"25","5","잘쓸께요. 좋아요. 책상은 생각보다 폭이 쫍아요","zzan****","20.03.25.","124","사무/교구용가구","서재/사무용가구"
"26","5","블랙으로 선택하길 잘했습니다","sooh****","20.04.01.","124","사무/교구용가구","서재/사무용가구"
"27","4","좀더 써 봐야 알겠지만 모양새는 먹어줍니다.","fifa****","20.03.10.","124","사무/교구용가구","서재/사무용가구"
"28","5","마감이 깔끔하고 견고합니다","kipn****","20.01.31.","124","사무/교구용가구","서재/사무용가구"
"29","4","깔끔하고 좋아요 근데 다른 브랜드 책상에 달았는데 판이 너무 무거워서 떨어질것같네요..","tbqk****","20.01.11.","124","사무/교구용가구","서재/사무용가구"
"30","5","그저 그렇네요 그적 저럭","chun****","19.12.13.","124","사무/교구용가구","서재/사무용가구"
"31","4","샀는데 세일 했어요 ㅠㅠ","kipn****","19.12.20.","124","사무/교구용가구","서재/사무용가구"
"32","5","배송 좋고 직접 설치로 편리합니다","hwan****","19.09.03.","124","사무/교구용가구","서재/사무용가구"
"33","5","배송도 생각보다 빨랐고 제품도 견고해서 마음에 들어요!
조립도 쉬웠어요~","exxj****","19.07.21.","124","사무/교구용가구","서재/사무용가구"
"34","5","조립쉽고 견고합니다 남자 혼자서 10분 정도
조립시간 걸리는거 같네요 전동 드라이버로 조립햇습니다 흔들림 없습니다","romm****","19.03.28.","124","사무/교구용가구","서재/사무용가구"
"35","5","너무 마음에 들고 기사님 설치 잘해주셨네요","johe****","19.03.19.","124","사무/교구용가구","서재/사무용가구"
"36","5","튼튼하고 일룸에서 만든거라 믿음이 갑니다. 상판 질감이 맘에 들어요^^","ssli****","19.02.10.","124","사무/교구용가구","서재/사무용가구"
"37","5","너무 좋은 책상입니다 다들 구매하세요","pooh****","19.01.09.","124","사무/교구용가구","서재/사무용가구"
"38","5","디자인이 깔끔하고 이쁨니다 사무실과도 잘 어울리구요 잘 쓰겠습니다","voir****","18.11.20.","124","사무/교구용가구","서재/사무용가구"
"39","3","설치 하면 깔끔하고 높지도 낮지도 않아요","peir****","18.11.07.","124","사무/교구용가구","서재/사무용가구"
"40","5","깔끔하고 이쁜니다.","k2mn****","18.10.25.","124","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","튼튼하고 뒷판도 깔끔하게 마감되어 있어서 좋아요~ 기사님도 설치를 꼼꼼히 잘해주셨어요~","hjl7****","21.04.06.","125","사무/교구용가구","서재/사무용가구"
"2","5","높이도 적당하고 깔끔하고 예뻐요. 그리고 브라켓이 튼튼해서 흔들림 없어요~ 오래 사용할 것 같아요!!","hjl7****","21.03.29.","125","사무/교구용가구","서재/사무용가구"
"3","1","3월 1일에 주문해서 31일에 배송 받았습니다. 재고가 없다고 하니 어쩔 수 없이 기다린 부분이었는데, 배송 기사님 오셔서 설치가 어렵네 어쩌네 하셔서 제가 설치할테니 가시라고하고 리뷰 남깁니다. 원래 귀찮아서 리뷰 잘 안쓰는 편이라고 배송 늦은 점도 이해하고 기다렸는데 정말 별로네요.","tpal****","21.03.31.","125","사무/교구용가구","서재/사무용가구"
"4","5","생각보다 사이즈가 큽니다 ! 세로 폭이 넓어요. 
다음에 산다면 1200짜리 살거에요 ! 
이케아꺼 사려고 했는데 리바트 사길 잘했어요 !! 훨씬 견고하고 좋습니다.","ehgu****","21.04.04.","125","사무/교구용가구","서재/사무용가구"
"5","5","세트로 잘 받앗습니다
얼른 자리잡아서 사용해보고싶네요
설치도 잘해주셔서 좋았어요","dlaw****","21.03.23.","125","사무/교구용가구","서재/사무용가구"
"6","4","파티션으로 디자인도 괜찮고 맘에들어요.","hkm8****","21.03.13.","125","사무/교구용가구","서재/사무용가구"
"7","4","중간에 설치해서 쓰는데, 높이도 적당하고 좋아요.","hkm8****","21.01.04.","125","사무/교구용가구","서재/사무용가구"
"8","5","배송도 빠르고 설치기사님이 친절하고 꼼꼼하게 설치해주셔서 너무 맘에 들어요","whsy****","20.11.20.","125","사무/교구용가구","서재/사무용가구"
"9","5","가격도 괜찮고 배송도 빠르고 전부 다 만족합니다.","ja00****","20.11.18.","125","사무/교구용가구","서재/사무용가구"
"10","5","배송,디자인,모두 만족합니다.","lazy****","20.11.23.","125","사무/교구용가구","서재/사무용가구"
"11","5","실제로 진짜이뻐요
색상도 은은한것이 마음에들어요
튼튼하고 최곱니다
나중에 우리회사에도 두고싶네요","qwer****","20.10.12.","125","사무/교구용가구","서재/사무용가구"
"12","5","정말마음에듭니다
아직정리되지않아 사진이 이상한데
튼튼하고 이쁘고 너무좋아요","qwer****","20.10.12.","125","사무/교구용가구","서재/사무용가구"
"13","5","배송 기사님이 너무 친절하게 설치 해주셔서 감사드립니다. ^^","yrje****","20.10.27.","125","사무/교구용가구","서재/사무용가구"
"14","5","스크린이 튼튼하고. 책상에 잘 어울려요","samr****","20.07.31.","125","사무/교구용가구","서재/사무용가구"
"15","5","잘받았습니다 감사합니다","spyf****","20.07.23.","125","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","4","가격이 좀 나가는거 빼고 좋습니다
견고해서 좋고요
펠트 마감을 해서 그런지 아늑하고 좋습니다!","x234****","21.04.05.","126","사무/교구용가구","서재/사무용가구"
"2","4","펠트 느낌 좋아요 이런건 어디서 못하죠
근데 생각보다 자석이 약하네요","x234****","21.04.05.","126","사무/교구용가구","서재/사무용가구"
"3","4","물건은 견고하고, 탄탄하고 좋아요. 설치도 간단하고 편리한데 다만, 가격이 좀 높다는 생각은 여전히 드네요ㅠㅠ","syle****","21.03.26.","126","사무/교구용가구","서재/사무용가구"
"4","5","안삿으면 어쩔뻔 했나 싶을정도로 예뻐요❤️","yoon****","21.03.14.","126","사무/교구용가구","서재/사무용가구"
"5","5","사이즈도 색상도 디자인도 모두 만족합니다","babo****","21.03.31.","126","사무/교구용가구","서재/사무용가구"
"6","5","아늑하게 만들어줍니다 일할때 나만의 공간에 들어가있는 느낌입니다","min2****","21.03.08.","126","사무/교구용가구","서재/사무용가구"
"7","5","ㄱ자로 스크린을 해주니 좀더 집중하기 좋을것 같아요~ 깔끔합니다","83gn****","21.03.29.","126","사무/교구용가구","서재/사무용가구"
"8","5","딱 생각했던만큼 아주 맘에듭니다 > <","babo****","21.03.31.","126","사무/교구용가구","서재/사무용가구"
"9","5","설치도 간편했고, 사용하면서 오염도 거의 없는 것이 마음에 듭니다.","jstu****","21.02.25.","126","사무/교구용가구","서재/사무용가구"
"10","5","견고하고 좋아요! 다음에 또 주문하려구요","hans****","21.03.02.","126","사무/교구용가구","서재/사무용가구"
"11","5","메모판을 굳이 벽에 걸지 않아도 되는 점이 편리해요~","moon****","21.02.27.","126","사무/교구용가구","서재/사무용가구"
"12","5","비싸지만 잘 쓰고 있읍니다.","ssma****","21.03.02.","126","사무/교구용가구","서재/사무용가구"
"13","5","색상이랑 사이즈 맞고
조립도 간단합니다","ytul****","21.02.01.","126","사무/교구용가구","서재/사무용가구"
"14","5","직접오셔서 설치까지 완벽하게 잘 해주셨습니다^^","mari****","21.01.29.","126","사무/교구용가구","서재/사무용가구"
"15","5","딱 맞고 좋습니다 :) 추천해요!","henr****","21.02.17.","126","사무/교구용가구","서재/사무용가구"
"16","5","일반 파티션과 달리 자석을 붙힐 수 있어서 좋습니다.","gita****","21.02.02.","126","사무/교구용가구","서재/사무용가구"
"17","5","매우견고하고튼튼해요","kimn****","21.01.08.","126","사무/교구용가구","서재/사무용가구"
"18","5","너무이쁩니다 튼튼하고 서비스좋고 디자인도 그렇고 데스커가 짱이에요
재질색상이 너무고급스럽습니다","pink****","21.01.07.","126","사무/교구용가구","서재/사무용가구"
"19","5","약속일정 잘 지켜줍니다 
제품은 말할것도 없이 좋습니다","ssma****","20.12.24.","126","사무/교구용가구","서재/사무용가구"
"20","5","예쁘고 너무 딱딱하지 않고 포근한 분위기를 내줘요
자석기능이 있어서
메모나 꾸미기에도 좋습니다
딸이 정말 만족해합니다","nanh****","20.11.23.","126","사무/교구용가구","서재/사무용가구"
"21","5","깔끔하고 설치하시 쉽습니다","blue****","20.12.27.","126","사무/교구용가구","서재/사무용가구"
"22","3","디자인,설치의 간편함에선 좋았는데 나사가 끝까지 내려가지 않아 억지로 힘을 주어 구멍을 크게해야하더군요 - 한개만 제대로고, 나머지 다 그랬어요-조립을 스스로해야할땐 그런 사소한 부분이 중요하니 신경써주시면 좋겠어요","funt****","20.11.20.","126","사무/교구용가구","서재/사무용가구"
"23","5","가격이 좀 부담스러웠지만 그만큼 퀄리티 짱입니다 자석도 붙고 방 분위기를 크게 해치지 않아서 무엇보다 좋아요","kmik****","20.11.28.","126","사무/교구용가구","서재/사무용가구"
"24","5","빠른배송 감사합니다.","golt****","20.12.10.","126","사무/교구용가구","서재/사무용가구"
"25","5","흔들면 약간 흔들림이 있지만 시중에서 판매하는 제품 중 가장 만족스러워요
사용하다보면 저절로 책상 고정부가 밀리네요","jhav****","20.11.04.","126","사무/교구용가구","서재/사무용가구"
"26","3","가격이 좀 더 저렴했음 좋았을것같아요 책상 악세사리 제품들 가격이 넘 쎈듯요 전면이 비어있어 메모등 붙여놓는 용도로 구매했어요","79eu****","20.10.08.","126","사무/교구용가구","서재/사무용가구"
"27","5","매우좋아요 매우조하요 매우조은","tjho****","20.10.18.","126","사무/교구용가구","서재/사무용가구"
"28","5","좋아요 고급스럽네요","rlgn****","20.08.19.","126","사무/교구용가구","서재/사무용가구"
"29","5","생각보다 작아서 아쉽지만 깔끔해서 좋아요","kais****","20.08.04.","126","사무/교구용가구","서재/사무용가구"
"30","5","배송이 빨라서 좋았습니다","doun****","20.07.08.","126","사무/교구용가구","서재/사무용가구"
"31","5","측면 펠트스크린이 필요하여 주문하였습니다. 신학기 시즌이라 배송이 많이 늦어진 것 빼곤 제품은 만족스럽습니다.","3981****","20.05.04.","126","사무/교구용가구","서재/사무용가구"
"32","3","잘받았습니다. 잘쓸게요","kmc7****","20.01.20.","126","사무/교구용가구","서재/사무용가구"
"33","5","진짜 무조건 다음에도 데스커 ~||","rlax****","19.09.04.","126","사무/교구용가구","서재/사무용가구"
"34","5","잘 사용하고 있습니다","than****","19.07.01.","126","사무/교구용가구","서재/사무용가구"
"35","5","마음에들어요 좋아요!","byna****","19.02.20.","126","사무/교구용가구","서재/사무용가구"
"36","5","예뻐요 마음에들어요","byna****","19.01.31.","126","사무/교구용가구","서재/사무용가구"
"37","5","만족합니다. 이뻐요.","mbc8****","18.09.07.","126","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","3","2문짜리 쓰는데 추가로 샀어요 깔끔하고 예뻐요","miso****","20.06.17.","127","사무/교구용가구","서재/사무용가구"
"2","5","색도 예쁘고 디자인도 예뻐요 조립도 어렵지 않고 배송도 빨랐습니다 3일 뒤에 왔어요","undd****","20.05.17.","127","사무/교구용가구","서재/사무용가구"
"3","5","색도 예쁘고 디자인도 예뻐요 조립도 어렵지 않고 배송도 빨랐습니다 3일 뒤에 왔어요","undd****","20.05.17.","127","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","4","수납도 넉넉하고 선반 높이 조절이 되니 활용도가 좋아요","119f****","21.01.12.","128","사무/교구용가구","서재/사무용가구"
"2","5","수납공간도많고 깔끔해요 애들이좋아해요","mint****","20.08.13.","128","사무/교구용가구","서재/사무용가구"
"3","5","스케치북이 들어갈수있어서 너무좋아요!!","fnfl****","20.08.14.","128","사무/교구용가구","서재/사무용가구"
"4","5","배송도 빠르고 설치기사님도 친절하고 꼼꼼하셨어요~","zhen****","19.11.01.","128","사무/교구용가구","서재/사무용가구"
"5","5","좋습니다.강력추천해요ㅎㅎ","rhkd****","19.03.31.","128","사무/교구용가구","서재/사무용가구"
"6","4","장난감 정리가 잘되요","kkyo****","19.01.01.","128","사무/교구용가구","서재/사무용가구"
"7","5","마음에 들어요","j2k1****","17.08.24.","128","사무/교구용가구","서재/사무용가구"
"8","5","교구정리하기 좋아요","hyes****","17.07.15.","128","사무/교구용가구","서재/사무용가구"
"9","5","배송기사 두분이서 오셔서 조립까지 해주시고 가시네요 감사하게도 ","appl****","17.06.30.","128","사무/교구용가구","서재/사무용가구"
"10","5","이뻐요 ㅎ 배송도 빠르규","kib8****","17.06.15.","128","사무/교구용가구","서재/사무용가구"
"11","5","배송도 빠르고 구성이 좋아요^^","iamf****","17.05.17.","128","사무/교구용가구","서재/사무용가구"
"12","5","좋아요 조항요 추너퉈무티브틔쥬태쥬탑ㅌ비ㅡㅌ므트비ㅜ트무퉈브츠ㅓ두차즈ㅜ레쟈루래투ㅡ므니늩즈느트즈트미느ㅡ누터나느트니","love****","17.04.26.","128","사무/교구용가구","서재/사무용가구"
"13","4","정리하기 좋아요 교구 미술재료 정리 하기 좋을거같아요 아직 정리 다 안햇지만 뿌뜻하네요 그전에 한삼 교구장이랑 같이 나란히 놓앗는데 깔끔해진거같네요","jung****","17.03.08.","128","사무/교구용가구","서재/사무용가구"
"14","5","좋아요 조항요","love****","17.04.26.","128","사무/교구용가구","서재/사무용가구"
"15","5","좋아요  배송기사님도 좋으시고 그런데 설치하는데 시간이 좀 걸립니다.","nadi****","17.03.16.","128","사무/교구용가구","서재/사무용가구"
"16","5","상담원 때문에 착오가 있었지만 잘 설치했구요 생각보다 책장두께가 얇아요. 흰색시트도 엄청 얇아보이구요. 하지만 선반도 많고 바구니도 많아서 수납하기 좋아요","juli****","17.02.20.","128","사무/교구용가구","서재/사무용가구"
"17","5","잘정리할수잇어서 좋아요","jung****","17.02.25.","128","사무/교구용가구","서재/사무용가구"
"18","5","너무마음에듭니다.기사분도 너무친절해요","kimj****","17.02.19.","128","사무/교구용가구","서재/사무용가구"
"19","5","아주만족해요~^^","jesu****","17.02.25.","128","사무/교구용가구","서재/사무용가구"
"20","5","물건도좋고 배송도 좋았어요~","vict****","17.02.07.","128","사무/교구용가구","서재/사무용가구"
"21","5","매우좋습니다","manu****","17.01.31.","128","사무/교구용가구","서재/사무용가구"
"22","5","미술교구장으로 나오기는했지만 저는 오르다교구장으로 사용하려고 구매했어요^^ 폭이 깊어 생각보다 많이 들어가서 좋네요~~~","y2ki****","17.01.04.","128","사무/교구용가구","서재/사무용가구"
"23","5","깔끔하고 좋습니다","insi****","17.01.21.","128","사무/교구용가구","서재/사무용가구"
"24","5","크기가 크지는 않지만 아이가 쓰기에 편리합니다 감사합니다","russ****","17.01.13.","128","사무/교구용가구","서재/사무용가구"
"25","5","정리가잘되어서 좋아요. 칸 높이조절 되는게 편해요.","inou****","17.01.04.","128","사무/교구용가구","서재/사무용가구"
"26","3","다른건 만족인데 서랍 안쪽에 들어가는 부품 하나가 빠졌네요","jjir****","16.12.28.","128","사무/교구용가구","서재/사무용가구"
"27","5","기사님도 친절하시고 정리도 깔끔히 잘되서 좋아요~","girl****","16.12.16.","128","사무/교구용가구","서재/사무용가구"
"28","5","설치기사님도 넘친절하시고 조립후뒷정리까지 잘해주셨어요^^ 물론 제품도 너무이쁘고 맘에들어요^^","taij****","16.10.14.","128","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","컬러감이 다한제품.. 볼때마다 너무이뻐요. 설명서도 같이 주시면 좋을것같아요. 저같이 잘 모르는 사람은 이런 간단한것도 애먹거든요 ㅜㅜ 그리고 오지게 무거워요 ㅋㅋ","love****","21.02.23.","129","사무/교구용가구","서재/사무용가구"
"2","5","의자 색이 너무 예쁘고 무엇보다 앉았을때 편해요","subi****","21.03.09.","129","사무/교구용가구","서재/사무용가구"
"3","5","디자인도 컬러도 쿠션감도 허리받침도 모두 맘에 듭니다. 신랑 서재에 두려고 구매했어요 인디고 그린이지만 라이트그레이에 가까워서 아이보리나 그레이 메이플 계열 가구에 다 어울립니다.","imar****","21.01.12.","129","사무/교구용가구","서재/사무용가구"
"4","4","편하고 좋은거같아요","shil****","21.02.20.","129","사무/교구용가구","서재/사무용가구"
"5","4","디자인이쁘고 깔끔해요.
키작녀 쓰기엔 조금 높아요.
쿠션감이 제게는 좀 약한 듯 해요.
가격대비 좋습니다.","jtom****","21.01.08.","129","사무/교구용가구","서재/사무용가구"
"6","5","예쁨이 다 했네요^ ^ 깔끔하고 예뻐요","6867****","20.12.15.","129","사무/교구용가구","서재/사무용가구"
"7","5","디자인이 너무 마음에 들어서 구매했는데 사용해보니깐 편하고 튼튼해서 더 좋네요 쿠션은 푹신 등받이는 엄청 유연하고 견고합니다. 최고에요","tgs0****","20.11.12.","129","사무/교구용가구","서재/사무용가구"
"8","5","생각이상으로 품질이 좋습니다.
사진은 못찍었네요 ㅜㅜ
이 정도 가격이면 시*즈 보다 가성비는 훌륭하네요 잘 사용하겠습니다 :)","djek****","20.10.29.","129","사무/교구용가구","서재/사무용가구"
"9","5","원래 의자 전문 브랜드 의자 썼었는데 남편이 이의자가 앉는부분이 더 넓어서 편하다고 하더라구요. 남편이 게임도 그렇고 공부도 그렇고 한번 앉으면 오래 앉아있는 편인데 불편한거 없이 잘 쓰고 있습니다~!! 좋아요!!","dafe****","20.09.14.","129","사무/교구용가구","서재/사무용가구"
"10","5","심플한 그레이와 포인트 컬러 핑크로 예쁜 디자인이 참 마음에 듭니다. 그리고 푹신푹신해서 좋아요.","tgs0****","20.10.08.","129","사무/교구용가구","서재/사무용가구"
"11","5","빠른 배송 고맙습니다","poem****","20.10.02.","129","사무/교구용가구","서재/사무용가구"
"12","5","배송도 빨랐고 대딩 딸램  책상의자가 오래돼 바꾸게 됐는데 맘에들어 하네요.방 분위기도 바뀌었어요^^","hinj****","20.08.15.","129","사무/교구용가구","서재/사무용가구"
"13","5","디자인이 깔끔해요.","yomi****","20.07.05.","129","사무/교구용가구","서재/사무용가구"
"14","5","기존에 사장님스타일 의자를 쓰다가  가죽이 벗겨져서 구매하게 됐는데 진작 바꿀껄 그랬어요ㅠ
가죽벗겨질 염려도 없고 방분위기도 산뜻해져서 보기만해도  좋아요!가격도 저렴한데  튼튼합니다!","thea****","20.02.19.","129","사무/교구용가구","서재/사무용가구"
"15","4","사진과 같이 편리하고 좋아요 다만 등받이 고정되는 레버는 조금 뻑뻑하네요","fvhe****","20.02.12.","129","사무/교구용가구","서재/사무용가구"
"16","5","바퀴부분이랑 의자부분이랑 분리되서 배송왔어요!! 조립하긴 쉬웠어요 :)","retr****","20.01.27.","129","사무/교구용가구","서재/사무용가구"
"17","5","대박입니다아아아앙앙ㄴ","n111****","20.01.13.","129","사무/교구용가구","서재/사무용가구"
"18","4","튼튼하고 좋아요 오래앉인있어도 편안하더라구여ㅎㅎ","rimr****","20.01.17.","129","사무/교구용가구","서재/사무용가구"
"19","5","디자인이 너므 예뻐요.
핑크가 진한 핑크가 아니라 우드인테리어에도 잘어울리고 화이트에도 잘어울릴것 같아요.","aszx****","20.01.06.","129","사무/교구용가구","서재/사무용가구"
"20","3","예뻐요~ 방에도 잘 어울리구요~근데 헤드쪽이 오염되고 다 찍혀서 왔네요~뽁뽁이 포장도 안되어있고 상자에 그대로 있는체로 오니 당연한 결과가 아닌가 싶어요~ 교환하게 번거로워서 그냥 씁니다~","petm****","19.11.13.","129","사무/교구용가구","서재/사무용가구"
"21","5","살짝 상품에 하자가있엇는데 친절하게 잘 교환해주셨어요!","oa_a****","19.12.10.","129","사무/교구용가구","서재/사무용가구"
"22","5","의자 이쁘고 확실히 좋고분위기도 굿","dct1****","19.02.09.","129","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","색상도 이쁘고 맘에듭니다","grae****","21.03.10.","130","사무/교구용가구","서재/사무용가구"
"2","5","튼튼하고 좋아요 4개째 구임이요","inst****","21.01.04.","130","사무/교구용가구","서재/사무용가구"
"3","5","물건들 자꾸 쏟아져서 막아보려고 추가했는데 커서 약간 답답한 느낌이  있긴하네요~
그래도 깔끔하고 디자인 모던해서 보다보니 괜찮습니다","pskf****","20.09.15.","130","사무/교구용가구","서재/사무용가구"
"4","5","리바트 하움으로 사무실 가구 풀로 맞췄습니다.

견고하고 싸구려같지 않아서 좋아요.","inho****","20.08.29.","130","사무/교구용가구","서재/사무용가구"
"5","5","기사분이 친절하게  설치하여 주시고 잘못 주문한  제품도 환불 처리가 잘되었습니다","styx****","20.09.15.","130","사무/교구용가구","서재/사무용가구"
"6","5","만족합니다 만족합니다","zion****","20.09.18.","130","사무/교구용가구","서재/사무용가구"
"7","5","잘사용하고 있네요 많이파세요","love****","20.07.05.","130","사무/교구용가구","서재/사무용가구"
"8","5","잘사용하고 있네요 많이파세요","love****","20.07.05.","130","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","커서 좋습니다 
그런데 생각보다 유분기 지문하고 이런게 많이 묻고 스크래치에 좀 취약한거같습니다.","star****","21.04.08.","131","사무/교구용가구","서재/사무용가구"
"2","5","너무 깔끔한 디자인과 상판이 부드럽고 넓어서 가족들이 넘 좋아해요!^^ 거실테이블로 쓰는데 만족합니다👍","ridv****","21.03.12.","131","사무/교구용가구","서재/사무용가구"
"3","5","색상 디자인 크기 모두 만족합니다","babo****","21.03.31.","131","사무/교구용가구","서재/사무용가구"
"4","3","기사님이 조립을 잘못해서 직접 다시 조립함. ㅡㅡ;","euri****","21.04.01.","131","사무/교구용가구","서재/사무용가구"
"5","5","모던하고 예쁩니다^^","khjl****","21.03.08.","131","사무/교구용가구","서재/사무용가구"
"6","3","상품은 맘에드는데 설치하러온 데스커 직원분들이 아주 별로여서 삼점만 드렸어요","jung****","21.03.04.","131","사무/교구용가구","서재/사무용가구"
"7","5","데스커 매니아입니다. 사무실 이전 3번째 이전할때마다 데스커 풀세트로 구매하네요^^","ckss****","21.01.19.","131","사무/교구용가구","서재/사무용가구"
"8","5","예쁘네요.감사합니다.","nam_****","21.02.11.","131","사무/교구용가구","서재/사무용가구"
"9","5","일정을 잡는 순간부터 납품받는 순간까지 너무 친절하셨고 편안했습니다. 제품은 당연히 너무 만족스럽습니다. 잘 사용하겠습니다. ^^","min7****","21.02.10.","131","사무/교구용가구","서재/사무용가구"
"10","5","교습소 자습실에 쓸 책상으로 
고심끝에 테스커 빅테이블을 구입했습니다.
무척이나 견고합니다.
나중에 옮길것을 고려하여 
설치기사분과 상의 끝에 
두 테이블을 연결하는 연결고리는 설치 안했어요. 
그럼에도 견고합니다.
지정된 배송일에 배송 주시고 설치 기사분도 참 친절하셨어요.
감사합니다.","jude****","20.12.01.","131","사무/교구용가구","서재/사무용가구"
"11","5","너무이쁩니다 튼튼하고 서비스좋고 디자인도 그렇고 데스커가 짱이에요","pink****","21.01.07.","131","사무/교구용가구","서재/사무용가구"
"12","5","너무이쁩니다 튼튼하고 서비스좋고 디자인도 그렇고 데스커가 짱이에요","pink****","21.01.07.","131","사무/교구용가구","서재/사무용가구"
"13","5","배송은 좀 걸렸지만 테이블은 사진과 동일하고 저는 너무 마음에 듭니다.","hanl****","20.12.29.","131","사무/교구용가구","서재/사무용가구"
"14","5","사진과 동일합니다.","dj14****","20.11.18.","131","사무/교구용가구","서재/사무용가구"
"15","5","회사 회의테이블이 작아서 바꿨는데~ 넓어서 너무 좋네요~","tlft****","20.11.06.","131","사무/교구용가구","서재/사무용가구"
"16","5","사이즈 때문에 사용 안한 아예 새 제품 판매합니다. 40만원 카톡 id : youngs0822 연락주세요","fade****","20.10.29.","131","사무/교구용가구","서재/사무용가구"
"17","2","사진빨입니다--- 별로임","ansi****","20.10.10.","131","사무/교구용가구","서재/사무용가구"
"18","4","제품에 비해 가격은 조금 비싼 것 같습니다.
설치하시는 분도 설치 하시는게 미숙하셔서 1시간이 넘게 걸리셨네요. 동료분께 계속 전화로 설치법을 여쭤보시더라구요.","almo****","20.09.10.","131","사무/교구용가구","서재/사무용가구"
"19","5","데스커 최고!!!!","gigg****","20.10.01.","131","사무/교구용가구","서재/사무용가구"
"20","5","기사드분들 너무 친절하고 좋습니다","eter****","20.09.01.","131","사무/교구용가구","서재/사무용가구"
"21","5","사이즈 너무 좋고 분위기 좋아 보입니다","sejo****","20.07.29.","131","사무/교구용가구","서재/사무용가구"
