review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
17,5,"우선 크고 넓어 기존 전신거울을 쓸 때보다 시원하게 보여집니다. 답답하지 않아요! 또 수납공간이 생각보다 넓고 높이도 꽤 있어서 대용량 화장품들의 수납도 용이했습니다. (서랍 안에 바구니 등 수납을 위한 용품들을 넣기에도 무리가 없었습니다)

색감도 제가 생각했던 색감입니다. 몇 달 전 칠한 벽지색상과 잘 어울려 뿌듯합니다 :) 앞으로 제 방에서 포토존 역할을 할 이 친구와 즐겁게 일상을 함께해 보겠습니다ㅎㅎㅎ 예쁘게 만들어주셔서 감사합니다.",soob****,19.08.16.,141,화장대,침실가구
,,,,,,,
18,5,화장대에 워낙 많은 화장품들이 많았던 터라 수납에 대한 걱정을 했는데  생각보다 깊고 넉넉해서 아직까지도 불편함 없이 잘 쓰고 있습니다. 실용적이고 예쁜 디자인의 시원시원한 거울/화장대 찾는 분들에겐 정말 딱이에요!,soob****,19.10.01.,141,화장대,침실가구
,,,,,,,
19,5,"연휴껴서 배송은 엄청느렸지만
기다린보람이 있네요
깔끔하구 이뻐요!!",hyjl****,19.09.19.,141,화장대,침실가구
,,,,,,,
20,5,꼭사세요 두번사세요 진짜 이뻐요 원래 후기 잘 안쓰는데 너무 실용적이고 좋아요. 생각보다 크긴한데 커서 더 좋아요 ㅋㅋㅋ 기사님두 너무 친절하시구 배송때문에 판매자님이랑 통화했었는디 너무 친절하셨어요ㅋㅋ!!! 근래 돈쓴거중에 가장보람됨요,with****,19.08.17.,141,화장대,침실가구
,,,,,,,
21,4,거울과 서랍장이 붙어있는건 줄 알았는데 따로였네요 ㅎㅎ 거울이 무게가 꽤 있어서 튼튼하고 만족스럽습니다,twot****,19.07.07.,141,화장대,침실가구
,,,,,,,
22,5,원목이라 무게감이있어 확실히 안정감이있어요! 화면보는 그대롭니다. 맘에들어요ㅎㅎ,love****,19.06.28.,141,화장대,침실가구
,,,,,,,
23,5,일단 너무 예쁘게 만들어주셔서 감사하고 약속하신 날짜에 배송해 주셔서 감사하고 설치 기사님 너무 친절하셔서 감사합니다~ 생각보다 사이즈 커서 놀랬어요 ㅋㅋㅋ 근데 실물이 더 예쁜거 같아요!!! 앉아서 화장하는 사람에게는 이만한 화장대가 없는거 같아요!!! 이사 하는날 받아서 정리는 잘 안됐지만~ 사진 보시는 분들 꼭 사세요!! 두번사세요!! 거울도 진짜 크고 넓구요 서랍도 넉넉해요!!! 너무 예뻐요 ㅠ 제가 원하던 고급스럽고 실용적인 화장대를 만나다니!!! 예쁘게 만들어주셔서 감사합니다!! 번창하세용!!!,dawo****,19.05.18.,141,화장대,침실가구
,,,,,,,
24,5,배송은  늦게 왔지만  화장대의 완성도 디자인은 최고였습니다,kang****,19.07.12.,141,화장대,침실가구
,,,,,,,
25,5,길이를 500으로 줄였는데 너무 예쁘네요ㅎㅎ 배송기사님도 잘 배달해주셨어요,sein****,19.06.08.,141,화장대,침실가구
,,,,,,,
26,5,진짜 사진보다 훨씬 고급스럽고 이뻐요. 돈 하나도 안아깝습니다. 서랍도 깊어서 실용적이구요.,davi****,19.05.26.,141,화장대,침실가구
,,,,,,,
27,5,전신거울 화장대를 알아보던 중에 찾게 된 제품인데  보물을 찾은 것 같아요! 거의 한 달 가까이 사용했는데 볼수록 마음에 드는 화장대입니다. 전체 원목으로 제작되어서 일단 굉장히 튼튼하고  원목 특유의 따뜻해 보이는 색감이 정말 마음에 쏙이에요. 아직 어울리는 러그나 소품을 찾지 못해서 꾸며놓진 못했지만  어디에 두어도 따뜻한 분위기를 만들어주네요. 오래 사용할 생각으로 구매한 건 아니었는데  너무 예뻐서 평생 사용하고 싶네요. 다음에도 원목가구 구매할 일 있으면 여기서 구매할게요. 예쁜 제품 많이 만들어주세요!!,coru****,19.04.23.,141,화장대,침실가구
,,,,,,,
28,5,튼튼하고  역시 이쁩니다. 좋아요.,coru****,19.05.29.,141,화장대,침실가구
,,,,,,,
29,4,수납장이랑 거울 합체되는줄알았는데 따로 ㅠ 고양이안전때매산건데ㅠ 디자인은 생각보다 고급이쁨 배송은2주 걸린듯,s552****,19.04.30.,141,화장대,침실가구
,,,,,,,
30,5,온오프라인 상에 손품 발품 팔아가며  화장대로 사용할 가구를 찾아다녔어요. 제가 원했던 것은 원목 재료에 공간을 실용적으로 차지하는 디자인이면 좋겠다는 거였는데  거기에 부합하고도 남은 최상의 가구 였어요! 정성껏 만들어 주셔서  기쁜 마음으로 잘 사용하고 있습니다. 감사합니다.,heav****,19.03.23.,141,화장대,침실가구
,,,,,,,
31,5,전신거울겸 화장대가 필요했는데 튼튼하고 원목느낌도 너무 좋아요~시원한 거울 사이즈때문에 기분까지 시원해지네용^^ 좋은상품 감사합니다,puri****,18.12.01.,141,화장대,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,4,"골드유광 프레임이 이쁘네요~^^ 
상판 마감이  조금 아쉬워요",lsty****,21.03.10.,142,화장대,침실가구
,,,,,,,
2,5,"저보다 신랑이 훨씬 좋아해요 
현관입구가 이뿌다구",dkdk****,21.03.29.,142,화장대,침실가구
,,,,,,,
3,4,"깔끔하고 골드가 이뻐요
포장두 잘하셨네요",skyj****,21.03.01.,142,화장대,침실가구
,,,,,,,
4,5,처음에 상품이 살짝 파손되어 왔는데 빠르게 맞교환 처리 해주셔서 정말 만족 합니다. 상품도 예쁘고 가벼워서 여자가 들기도 편해요. 하나 더사야하나 고민중이에요~배송도 진짜 빠르고 굳이 비싼돈 주고 대리석 살 필요 없겠어요~,8778****,21.02.02.,142,화장대,침실가구
,,,,,,,
5,5,"오늘받았습니다
음 ..위에마블이 시트지인지몰랐는데
좀들떠있더라구요^^ 그래두 만족합니다",dkdk****,21.02.08.,142,화장대,침실가구
,,,,,,,
6,5,음 좀 더주고 좋은걸 살걸하는 후회감이 드는 제품이애요,godd****,21.03.15.,142,화장대,침실가구
,,,,,,,
7,5,잘쓰고있어요 고맙습니다~,love****,21.03.12.,142,화장대,침실가구
,,,,,,,
8,4,프레임은 아주 좋음  상판은 약간 기대이하ㅡㅡ,pqoo****,21.02.19.,142,화장대,침실가구
,,,,,,,
9,5,"좀가볍긴 합니다 묵직한 맛은 없어
조금 아쉽습니다",usbc****,21.02.12.,142,화장대,침실가구
,,,,,,,
10,5,화면 그대로예요 좋아요,kja7****,21.02.26.,142,화장대,침실가구
,,,,,,,
11,5,"보는 사람마다 어디서 샀냐고 물어보고 사이트도
공유 해달라고 얘기해서 뿌듯하네요~^^
물건 위치들도 바꿔가며 이뿌게 잘 사용하고 있습니다
판매자님께서 보내주신 의자도 정말 정말
감사하게 받았네요 감사합니다^^",tjf3****,21.01.07.,142,화장대,침실가구
,,,,,,,
12,5,질 좋은 물건 저렴하게 잘 샀어요!,usbc****,21.01.26.,142,화장대,침실가구
,,,,,,,
13,5,친구 이사기념 선물로 보냈어요 친구가 맘에 든다고 합니당ㅎㅎ,wy78****,21.01.20.,142,화장대,침실가구
,,,,,,,
14,5,배송빠르고 깔끔하고 이쁘네요,jsh8****,21.01.21.,142,화장대,침실가구
,,,,,,,
15,4,박송빠르고 이쁩니다~,jini****,21.01.26.,142,화장대,침실가구
,,,,,,,
16,5,현관앞.볼때마다이쁨,love****,21.01.24.,142,화장대,침실가구
,,,,,,,
17,5,"사진보다 실제가 더이뻐요
판매자님도 친절하시고 맘에들어요
배송도 급히 부탁들여서 다음날받았어요
감사합니다",cmlj****,20.12.14.,142,화장대,침실가구
,,,,,,,
18,5,너무 너무 ㅇ쁘고 좋아용,godd****,21.01.21.,142,화장대,침실가구
,,,,,,,
19,5,"반값에 비슷한디자인있던데
상품평이안좋아서
더비싸도 여기꺼주문했어요
넘이뻐요;~~~~~~~",love****,20.12.23.,142,화장대,침실가구
,,,,,,,
20,5,배송일도 가능한 맞춰주시고  제품도 예쁘고 흔들거림 없이 튼튼한 편이라 만족합니다^^ 골드 프레임 부분이 반짝반짝 예뻐요,xkxk****,20.12.11.,142,화장대,침실가구
,,,,,,,
21,5,"화면 보이는 그대로 딱 좋습니다. 스크레치없이
깔끔하게 포장되어서 왔구요 배송도 바로
해주시네요~ ^^ 이제 이쁘게 꾸며야겠어요
판매자님 상품 다른것도 둘러봐야겠습니다!",tjf3****,20.11.16.,142,화장대,침실가구
,,,,,,,
22,5,너무만족스럽고잘사용하고있습니다,jus5****,20.12.18.,142,화장대,침실가구
,,,,,,,
23,5,수납공간은 부족하나 남편이 이쁘다고 좋아하네요!,chzh****,20.11.30.,142,화장대,침실가구
,,,,,,,
24,5,집 이쁘단소리 많이들어요,dmsr****,20.11.03.,142,화장대,침실가구
,,,,,,,
25,5,느낌은 천연대리석느낌 충분히나고  가벼워서 이동하기 편학요.좋아요,ha02****,20.11.14.,142,화장대,침실가구
,,,,,,,
26,5,배송두 빨랐구 깔끔해요!,qpto****,20.09.19.,142,화장대,침실가구
,,,,,,,
27,5,"받아보니 고급지며 블링블링 화사하니 이쁩니다^^
대만족입니다~~ 번창하세요^^",ham5****,20.09.06.,142,화장대,침실가구
,,,,,,,
28,5,맘에듭니다 고급스러워요,dmsr****,20.09.15.,142,화장대,침실가구
,,,,,,,
29,5,배송도 빠르고 꼼꼼한 포장에 잔기스 하나없이  안전하게 잘 도착했어요. 천연대리석은 너무 무거워서 이동이 불편한데  대리석느낌에 사용은 더 편해요. 골드철제가 더 고급스러워요.,ha02****,20.09.09.,142,화장대,침실가구
,,,,,,,
30,3,생각보다 돈이 아깝네요 ㅜㅠ,heej****,20.08.10.,142,화장대,침실가구
,,,,,,,
31,5,"사이즈 모양 화면에서 보는것처럼 넘 예뻐요
근데 포장되 있는 파랑 테이프를 뜯으니 테이프 자국이 그대로 다 남아서 자국 지울려면 걱정이예요",cash****,20.07.17.,142,화장대,침실가구
,,,,,,,
32,5,길이도 적당하고 조립도 생각보다 쉬웠어요~,hwan****,20.07.02.,142,화장대,침실가구
,,,,,,,
33,5,너무 예쁘고 집분위기가 고급져 졌어요 대만족입니다,dk91****,20.06.20.,142,화장대,침실가구
,,,,,,,
34,5,배송도 빠르고 콘솔도 예쁩니다,coi7****,20.07.06.,142,화장대,침실가구
,,,,,,,
35,5,가격대비 너무 좋은데요?,tlaq****,20.05.19.,142,화장대,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"이뻐요 보이는 그대로예요^^ 
냄새도 안나고 마감도좋구 만족합니다",kuku****,21.03.02.,146,화장대,침실가구
,,,,,,,
2,5,"좋아요 예뻐요~만족합니다
또 구매할께요!최고야~~~~~",hong****,21.03.20.,146,화장대,침실가구
,,,,,,,
3,5,수납공간이 많아 더 좋아요. 매일 보면서 잘 샀다 생각 됩니다.,ansi****,21.01.13.,146,화장대,침실가구
,,,,,,,
4,5,"튼튼하고 고급스럽고 수납도 좋아요.
유리대신 나무로 하니 더 깔끔합니다.
예약배송도 해 주시고 배송 기사님도 너무 친절하고 좋았어요. 강추합니다.~~",ansi****,21.01.02.,146,화장대,침실가구
,,,,,,,
5,5,예쁘게 잘 쓰고있어요,hamy****,21.02.04.,146,화장대,침실가구
,,,,,,,
6,4,"상당해주신분과 배송기사님 모두 친절하시구
다른곳에비해 저렴하게 구입했어요
수납이 여러개라 많은것을 넣을 수 있어서 좋아요
옷넣는 공간이 폭에비해 높이가낮은점과 원목이다보니 나무가루가 묻어있어 몇일 닦아야 할듯 하지만 아쉬운점보다 좋은점이 더 많아좋아요
화이트가구하고도 잘 어울리고 만족스러워요~
다음에 다른가구도 구매하고 싶으네요",aile****,20.10.08.,146,화장대,침실가구
,,,,,,,
7,5,매장에서 직접 본 상품인데 배송받아 설치하니 더 마음에 들어요~,mina****,20.10.27.,146,화장대,침실가구
,,,,,,,
8,5,"벌써 구매한지 한달  질리지도않고 이뻐요ㅎㅎ
수납도 모자람없이 넉넉하고 분리가되서 ㄱ자로 놓고 사용하는데 공간활용도 좋아요 색상이 밝아서 방이 밝고 넓어보이는 효과도있어서 너무 좋은거 같아요 기존 사용하던 나무수납함들고 잘어울려서 후회없는 화장대입니다 거울까지 사진찍어서 올리려고하니 화장대위에 너무 지저분해서 거울은 빼고찍었어요",gust****,20.09.16.,146,화장대,침실가구
,,,,,,,
9,5,"화장대랑 프레임이랑 같이 샀는데
색상이 안맞을까봐 고민했었는데
그 걱정이 무색하게 잘맞네요
프레임이랑 화장대사이즈가 좀있는 편이라 안방이 꽉차긴했지만 굉장히 만족스럽습니다
드라이기 넣는곳도 생각보다 커서 일반적인 사이즈는 다들어갈거같고 서랍장은 깊진않긴한데 속옷이나 양말들은 충분히 잘들어가네요",kimm****,20.09.22.,146,화장대,침실가구
,,,,,,,
10,4,"같은 곳에서 프레임과 같은 색상으로 샀지만
공장이 달라서 색상 차이가 있다고 ..
하셨지만 어째뜬 잘 사용 하고 있습니다",doye****,20.10.08.,146,화장대,침실가구
,,,,,,,
11,5,신혼집 입주날에 맞추어 희망배송 신청했는데 배송일에 맞게 와주셨고 설치도 깔끔하게 잘해주고 가셨어요^^ 수납공간 많고 너무너무 이뻐요 원목냄새가 나는데 싫은 냄새가 아니라 자연의 냄새같이 기분도 좋아지네요,suvi****,20.09.16.,146,화장대,침실가구
,,,,,,,
12,4,사진대로네요 만족합니다.,swee****,20.10.13.,146,화장대,침실가구
,,,,,,,
13,5,배송 기사님이 매우 친절합니다.,ljy_****,20.10.12.,146,화장대,침실가구
,,,,,,,
14,5,"기다리고 기다린끝에 드뎌 도착!!!
기사님들 아주친절하시고.. 설치도 깔끔하게 해주심ㅎㅎ 거울도 움직이지말라고 고정해주심ㅎㅎ
센스 쨩!!
선반에 유맂없이 제작해달랫는데 흔쾌히 해주심~~
무엇보다 가구 나무냄세가 넘좋음~~
신랑도 굿! 이라네요~~",cndy****,20.07.19.,146,화장대,침실가구
,,,,,,,
15,5,수납공간좋고 생각보다 더컷는데 색상이 밝다보니 환하고 넓어보여요 마감도 괜찮고 서랍도 생각보다 커요 단지     드라이기보관함이 드라이기보다 작아서 안들어가요ㅠ 그래도 요청한 일정에 맞춰서 빨리왔어요,gust****,20.08.15.,146,화장대,침실가구
,,,,,,,
16,5,"수납공간도 넉넉하고 딸아이가 아주 만족해하네요.
기사님도 무척 친절하시네요^^",jaeb****,20.08.20.,146,화장대,침실가구
,,,,,,,
17,2,"침대랑 같은색상으로 시켰는데 다른 공장이긴 하지만  같은 네추럴이라 비슷 하다고 하셨었는데 
둘 차이가 확실히 나네요;;",doye****,20.07.20.,146,화장대,침실가구
,,,,,,,
18,5,"빠른 배송 감사합니다
마감이나 소재 보면 퀄리티 있는 제품입니다.",kimm****,20.07.20.,146,화장대,침실가구
,,,,,,,
19,5,"안내전화 주신 배송일정 맞춰 오셨고요.
색상은 생각보다 넘 예뻐요^^
냄새도 안 나고 특히 드라이어 수납 부분 맘에 쏙 듭니다.
제 드라이어가 크고 폴딩 안되는거라 걱정했는데 들어가네요~
거울 고정을 받으셔야 상판이랑 단단히 고정되는거 같아요~
상판 유리 부분을 안 좋아해서 깔끔하게 원목으로만 요청드렸는데 추가비용 없이 잘 해주셔서 넘 이쁘네요~
설치기사님도 친절하시고 잘 설치해주셨는데 가시고나니 거울 옆 서랍 손잡이 바깥으로 다시는거 깜빡하신듯요^^ 별거 아니라 제가 달면 되지만 설치받으실 분들 저기 확인해보세요~
서랍 안쪽은 옹이들이 좀 많은 부분인데 안쪽이라 크게 상관없을듯 해요~
이쁘게 잘 쓸게요^^",bbos****,20.05.09.,146,화장대,침실가구
,,,,,,,
20,4,"이른아침부터 시간맞춰 배송해주셔서 감사해요  물론 친절하셨구요! 제작한 크기대로 잘왔고 기타 다른 잔기스도 거의없이 와서 만족합니다. 다만 찍힘ㅠ 그리고 상부장 왼쪽아래 패임이있어서 속상해요  깊이도 더 깊게 제작할까하다가 판매자분이 굳이 제작안해도된다하셔서 그럼 45센치는 꼭 지켜주셨음좋겠다고 전화까지드렸는데 44조금넘네요.
색깔은 고민많이했었는데  홍송색깔로하길 잘한것같아요  살짝붉은기는있어요  첫번째첨부사진색깔이 실제와가장비슷합니다. 조명도 이쁘고요!",hyeo****,20.05.20.,146,화장대,침실가구
,,,,,,,
21,4,사진으로 보던 것보다 더 커서 벽 한쪽을 거의 차지하고 있어요 ㅋㅋㅋ 조명 옵션으로 선택했는데 조명 들어오는거 너무 이쁘고 다른 조명 안 키고 화장대 조명 켜놓고 쓰면 되니까 편해요 화장대 안쪽에 콘센트 있어서 머리 말릴 때 드라이기 꽂아두고 사용하는거 너무 좋네요 악세사리 걸어두는 곳은 조금 협소하긴 한데 그럭저럭 쓸만해요 화장대 위에 화장품 없이 서랍에 다 넣을 만한 수납공간이 되네요 자주 사용하는 스킨 로션 정도는 그냥 화장대 위에 놓고 써도 될 것 같긴해요 배송날짜만 조율이 되었으면 참 좋았을텐데.. 그게 너무 아쉬웠어요 배송 오기 전에 전화할 때 엘베 없는 4층이라 배송비도 6만원 줘야한다고 하셔서 6만원 드렸습니다 토욜에 오셨는데 1~3시 사이에 온다고 하셨는데 3시반에 오셨어요(주말이라 차가 막히셨다고) 약속 있어서 최대한 빨리 와달라고 부탁드렸었는데.. ㅜㅜ 설치기사님 두 분이 오셨는데 위치 확인하시고는 설치 다 해주시고 거울도 고정해주시고 굉장히 친절하셨어요 4층까지 들고오시느라 수고하셨어요 제품 정말 맘에 들어요!!,tjtn****,20.05.01.,146,화장대,침실가구
,,,,,,,
22,5,두달넘게 쓰고 있는 중인데 보면 볼수록 맘에 듭니다 ㅎㅎ 향도 어느정도 지나니 은은한 나무향이 기분좋게 나고 수납력이 좋아 불편없이 만족하며 쓰고 있습니다 ㅎ 화장대 하나로 방 전체가 사는 느낌입니다 ㅎ,qkqh****,20.06.02.,146,화장대,침실가구
,,,,,,,
23,5,"말씀드린 날짜와 시간에 딱 맞춰 와주셔서 정말 감사했어요. 친절하게 설치 잘 해주셨고 역시나 화장대는 넘나 이쁩니다 ㅎㅎㅎ
애초에 수납력이랑 디자인 요거 딱 두개만 보고 고른건데 세상에  제품퀄리티도 장난아니네요. 원목제품답게 단단  튼튼하고 색감도 참 고급집니다 ㅎㅎ 많이 비싼 가격도 아닌데 제품이 그 값어치 이상을 하는 것 같아서 오랜만에 내돈 쓰고도 기쁘네요 ㅋㅋㅋ",qkqh****,20.03.30.,146,화장대,침실가구
,,,,,,,
24,5,가격대비 디자인과 나무상태가 좋았어요,hysu****,20.05.31.,146,화장대,침실가구
,,,,,,,
25,5,"침대와 맞추려고 홍송색으로 선택했는데 칙칙하진 않을까 걱정 많이 했는데 직원분 말씀 믿고 결정했는데 전혀 칙칙하지 않고 색상 넘 마음에 듭니다. 
수납도 많이 되고 조명은 넘 사용해보고 싶어서 추가했는데 실용성보단 그냥 예쁘네요ㅋㅋ 딸이 더 더 더 좋아해요^^
유리없이 그냥 해달라고 요청드렸는데 역시 유리없애길 잘했어요. 너무 깔끔하고 만족합니다. 상담해주시는 직원분과 배송해주신 기사님 다 친절하시고 
침대.화장대.수납장 함께 구입했는데 전부다 정말 잘 산것같아요♡",youn****,20.04.28.,146,화장대,침실가구
,,,,,,,
26,5,고무나무 냄새가 너무 좋네요 튼튼해서 오래쓸것 같습니다,rkrk****,20.06.04.,146,화장대,침실가구
,,,,,,,
27,5,"박수가 절로나오는 화장대예요
수납공간도 많고!
거울고정이라고해서 벽고정인줄알았는데
화장대수납장과 거울을 고정하는거였더라구요!
그것도 모르고 안한다고 했다가 다시 해달라고 부탁드렸더니 다시해주셧어요ㅠㅠ죄송합니다
색도 넘 예쁘고 사이즈 조절가능해서 완전 맘에들어요! 
프레임이랑 세트는 아니지만 색을 맞췄더니 세트처럼보이고 넘 예뻐서 좋아요
수납장안에 콘센트도 있어서 더더 만족스럽습니다!!",clar****,20.04.04.,146,화장대,침실가구
,,,,,,,
28,5,"1.배송 
바로 날짜 정해주시고 기사님도 오시기전에 미리 전화주셔서 잘 받았습니다!
2.제품
생각한 만큼 크진 않았지만 적당히 넉넉하고 좋아요
화장품이 많은 편은 아니라 서랍쪽은 양말이나 속옷 등 잡화 보관하기에 좋아요 
특히 콘셉트 꽂는 수납이 좋아요 항상 드라이기랑 고데기가 밖에 꺼내있어서 지저분했는데 아주 깔끔하기 정리됐어요
유리쪽도 아예 투명유리아닌 것도 깔끔해보입니다

원목이라 오래오래 길들이면서 잘 써볼게요!
감사합니다",kjmi****,20.03.30.,146,화장대,침실가구
,,,,,,,
29,5,견고하고 예뻐요~~^^잘쓸게요~~,cau2****,20.05.09.,146,화장대,침실가구
,,,,,,,
30,4,수납장있는 화장대는 다른 판매처와 많이 비교했는데 모양은 다 똑같더라구요. 색상보고 여기서 결정했어요. 근데 오른쪽 윗서랍장 문닫을 때 원래 잘 안닫히나요? 힘을 줘도 잘 안닫혀서 설치해두신 쇠로된 걸 중간을 접어줘야 닫혀서요 . 이거 불편한 건 빼고 잘 쓰고있어요.,hoon****,20.04.09.,146,화장대,침실가구
,,,,,,,
31,4,"신혼집에 놓으려고 한참 찾았던 화장대였고
디자인도 마음에 들고 배송도 친절히 잘 해주셨어요
수납공간이 많이 있었으면 해서 고심해서 고른건데
생각보다 수납력이 좋지는 않아요
일단 서랍들의 깊이가 깊지 않고 특히 거울뒤 악세사리보관함쪽은 수납하기 애매해서 아무것도 못넣고 있어요
직접 보고 구매한게 아니라 수납부분은 아쉬움이 남아요",ted0****,20.04.02.,146,화장대,침실가구
,,,,,,,
32,5,"너무 예뻐요~  요청주문도 잘 들어주셨어요~ 
따듯한 색감   목걸이 수납등 완벽하네요^^",hell****,20.04.16.,146,화장대,침실가구
,,,,,,,
33,5,완전기대하고기다린보람이있네요~집이확살고환해졌어요,cjl1****,20.05.12.,146,화장대,침실가구
,,,,,,,
34,5,배송기사님이 우선 너무 착하셔서 1차부터 기분 좋았구 여러므로 설명해주시면서 화장대 만들어 주시구 완성보니깐 더 맘에들구 진짜 이거 상술이 아니라 너무 예뻐여 그리고 여기 배송기사님 진짜  착하시구 잘 만들어주시구 배송기사님 집처럼 조심조심 다른 가구들 안 다치게 잘해주셔서 감사해요ㅎㅎ진짜 고민하시는 분들 고민 그만하시구 장만하세요ㅎ제값합니다ㅎ그리고 아쉬웠던 점은 미에뜰 가구에서 배송시간 같이 맞췃는데 서로 다르게 말해서 조금 착오가 있어서 불편하긴 했지만 이 부분만 고치면 대박날듯 저는 만족 매우 만족입니다????,alsg****,20.03.17.,146,화장대,침실가구
,,,,,,,
35,4,"디자인 깔끔하고 좋습니다.
상부 유리장 없애달라는 요청도 잘 들어주시고 배송도 친절하셨어요.
사이즈가 좀 안맞아서 거울프레임이 더 길게 튀어나와있었는데 오늘 교환까지 마쳤습니다.
재택근무라서 집에 있게되어 다행이네요..
암튼 잘쓰겠습니다!",icha****,20.03.25.,146,화장대,침실가구
,,,,,,,
36,4,예쁘고 선물했는데 좋아하네요  감사합니다,ffsl****,20.04.20.,146,화장대,침실가구
,,,,,,,
37,5,"같은 디자인 다른 브랜드에서 비싸게 주고 사려다가 인터넷 찾아보던 중 발견해서 샀어요. 
정말정말 !!강추예요 ! 너무 예쁘고 맘에듭니다. 원목이라 향도 좋고.. 색감도 넘 예쁘네요. 배송도 원하는 날짜에 해주시고  흠집난 부분도 바로 바꿔주시네요. 주변에도 추천할게요 ㅎㅎ 앞으로 더 번창하세요~!!",dudt****,20.02.17.,146,화장대,침실가구
,,,,,,,
38,5,만족합니다  즐판하세요~,ssia****,20.04.16.,146,화장대,침실가구
,,,,,,,
39,5,침대프레임과 같이 주문했는데요 둘다 각각 너무 이쁘고 또 두개가 매치도 좋네요 배송기사님 친절하게 설치 잘해주셨어요 주변에 추천 해드릴께요,bhso****,20.03.16.,146,화장대,침실가구
,,,,,,,
40,4,"원하던 컬러와 디자인이었는데
생각보다 수납이 많이 안되서 조금 아쉬워요",ted0****,20.04.02.,146,화장대,침실가구
,,,,,,,
41,5,"진짜 너무예쁘고 튼튼하고 견고하고 무겁고ㅋㅋ
수납력 짱에다가 설치해주시는분도 너어무친절하세요!!",sad0****,20.03.21.,146,화장대,침실가구
,,,,,,,
42,5,너무만족합니다 견고하거이뿌고 많이파세요,ther****,20.04.13.,146,화장대,침실가구
,,,,,,,
43,5,"저는무조건강추입니다.
와이프가너무마음에들어합니다. 
수고하세요!",ther****,20.03.10.,146,화장대,침실가구
,,,,,,,
44,5,수납공간도 넉넉하고 양쪽 좌우로 사이즈를 조절할수 있어서 젤좋아요,bowr****,20.03.19.,146,화장대,침실가구
,,,,,,,
45,4,"정말 예쁘네요 고민하시는분 있다면
고민하지 않으셔도 될 화장대 맞아요~^^",ffsl****,20.03.04.,146,화장대,침실가구
,,,,,,,
46,5,"나무냄새가 많이 나고 원목특성상
여닫을때 매끄럽지는 않으니 이쁘고 좋아요
거울 고정을 못해서 따로 고정하라고 주신걸로 고정을 하려구요
의자가 귀엽고 이쁘네요",true****,20.02.29.,146,화장대,침실가구
,,,,,,,
47,5,색상도 맘에 들고 너무 이쁘네요,bowr****,20.02.14.,146,화장대,침실가구
,,,,,,,
48,4,"다자인이나 나무  색상은 마음에 듭니다
그런데 서랍이 생각보다작아요ㅠㅠ
화장품넣기에는 끝에있는 큰 서랍뿐..
그리고 드라이기 넣는 부분윗부분도 사용하고싶은데 열때마다 치워야해서 공간활용력은 별로네요",dduu****,20.02.16.,146,화장대,침실가구
,,,,,,,
49,5,"지방인데도 불구하고 주말에 배송 받고 싶어서 여직원분께 부탁 드렸는데 들어주셔서 너무 너무 감사했습니다
원래는 안되는 상황이였거든요
그래도 무작정 안된다고만 안하시고 상의도 해보시고하셔서 허락을 받아내셨어요
저희 집이 엘베없는 4층이라 기사님이 너무 너무 고생하셨어요ㅜㅜ
제가 도와드린다고 했지만 여자인데 뭘 얼마나 도움이 되었겠어요
거울도 고정시켜주셔서 좋았고 제품은 역시나 다 만족스러웠답니다
전 나중에 3단장은 추가 주문할려고 합니다
100% 그 이상으로 만족이예요 전!!",rim9****,20.01.02.,146,화장대,침실가구
,,,,,,,
50,4,"고무나무의 특성일까요?  서랍내부가
썩부드럽지않은것빼고는 맘에듬니다
색상오류배송이었지만 홍송컬러도 괜찮아서교환없이 사용하기로했습니다. 오류는 할수있지만 배송기사님이나 사무실에서 친절히
해결하시는모습이 더욱 신뢰가감니다 만족합니다",kyjk****,20.01.29.,146,화장대,침실가구
,,,,,,,
51,5,"배송도 제시간에해주시고 배송해주신분도 친절하구  상품또한 맘에들어요~~^^
더좋은 상품 마니마니 만들어주세오ㅡ",cofl****,20.02.13.,146,화장대,침실가구
,,,,,,,
52,5,내추럴 색상 침대와 함께 구매했어요~~~ 수납공간고 넓고 아주 마음에 들어요,yjdm****,20.01.21.,146,화장대,침실가구
,,,,,,,
53,5,이뻐요 이뻐요 스위치때매 조금 다르게 뒀는데 마음에 들어요^^,adjm****,20.01.20.,146,화장대,침실가구
,,,,,,,
54,4,디자인 화면과 동일하고 상품은 만족해요~ 그런데 콘센트 위치가 에러인것 같아요. 콘센트가 위쪽으로 향하고 있어서 문을 닫으려면 코드를 계속 뽑았다 꽂아야 하네요~ 그 외엔 조명도 좋고 만족합니다.,broo****,20.01.09.,146,화장대,침실가구
,,,,,,,
55,5,이뻐요 의자도 마음에 들어요,adjm****,20.01.20.,146,화장대,침실가구
,,,,,,,
56,5,지방이라 배송이 오래걸릴 줄 알았는데 생각 했던거 보다 배송도 빠르고 배송기사님도 정말 친절 하셨어요.^^  화장대도 예쁘고 너무 마음에 드네요.??,dldm****,19.11.19.,146,화장대,침실가구
,,,,,,,
