review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
9,5,배송기사님 기사님 아주 친절히 배송해 주시고 유의사항도 잘 알려주시네요. 저희집 수평이 앉맞아서 수평 잡느라 애쓰셨어요. 정말 감사합니다 가성비 최고 서랍장 입니다 ^^,hyer****,19.03.19.,128,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,1월 초 주문 후 서랍장 부분교환까지 한달정도 걸렸지만... 디자인 맘에 쏙 들고 원목이라 더 좋습니다. 설치해주신 분들도 넘 친절하시고 고객센터의 빠른 톡 상담도 감사했습니다...서재 한 공간이 깔끔하게 정리되어서 볼때마다 흐믓합니다.,swho****,21.02.15.,129,서랍장,침실가구
,,,,,,,
2,5,"아기옷 구분해서 수납하기 딱 좋아요.
예쁘고 정말 만족스러워요^^
좋은 제품 감사합니다♡",taij****,21.02.20.,129,서랍장,침실가구
,,,,,,,
3,4,이사하면서 미리 주문했는데 한달이 넘어서 배송이 되어서 서랍장 없이 짐정리가 끝났어요. ㅠ.ㅠ  그래도 제품은 튼튼하고 예뻐요. 스타일러색때문에 네이비로 주문했는데 잘 어울리네요. 나무냄새가 너무 많이 나는데몸에는 괜찮은 거 맞죠? 배송기사님 친절하셨는데 코로나 때문에 그냥 가셔서 신랑이 손잡이 달고 한다고 힘들었네요.,dfna****,21.02.06.,129,서랍장,침실가구
,,,,,,,
4,4,"수납 넉넉하고 일단 깊어서 좋으네요
피톤치드 냄새인건진 너무 강해서
2주는 서랍 열어놓고 사용 못했어요
그래도 새제품 냄새보다 훨 낫습니다
가격은 비싸지만
만족합니다",ssug****,21.02.01.,129,서랍장,침실가구
,,,,,,,
5,5,디자인 너무 예쁘고 튼튼해요. 레일이라 조금 걱정했지만 괜찮은 것 같네요,song****,21.01.21.,129,서랍장,침실가구
,,,,,,,
6,5,사진으로 보던것보다 실물이 훨씬 이뻐요.물건도 단단하고 좋은제품 구매한것같아 너무 기분 좋습니다. 차차 낡은 장롱도 바꿔야겠어요,haya****,20.12.30.,129,서랍장,침실가구
,,,,,,,
7,5,서랍이 칸칸 나누어 있어 수납 짱입니다. 튼튼하고 예뻐요.,ansi****,21.01.02.,129,서랍장,침실가구
,,,,,,,
8,3,이사하면서 미리 주문했는데 무려 29일만에 배송됐네요..아무리 지방이지만(창녕) 오지도 아닌데 늦어도 너무 늦어서 짐정리도 못하고기다리다 지쳐 물건이 도착했는데 좋다거나 이리저리 살펴보지도 않게 되네요...그래도 다른분들 도움되시라고 실제 사진은 올립니다..,ks_j****,20.12.10.,129,서랍장,침실가구
,,,,,,,
9,5,저렵하게 잘 구입했어요,polo****,21.02.02.,129,서랍장,침실가구
,,,,,,,
10,5,이쁘고 튼튼 배송아저씨도 좋아요 섦명친절,litt****,21.01.29.,129,서랍장,침실가구
,,,,,,,
11,5,이쁘고 배송기사분도 친절했어요,litt****,20.12.30.,129,서랍장,침실가구
,,,,,,,
12,4,잘 받앗습니다 많이 파세요,ydm8****,20.11.25.,129,서랍장,침실가구
,,,,,,,
13,5,홈앤가구두번째구매해요~~전체적으로 튼튼하고 수납도많이되고 좋네요??,zdsa****,20.09.22.,129,서랍장,침실가구
,,,,,,,
14,5,튼튼하고 수납공간이 많아서 좋와요,para****,20.10.12.,129,서랍장,침실가구
,,,,,,,
15,5,서랍이많아서정리하기가너무좋았어요~~,lee0****,20.10.20.,129,서랍장,침실가구
,,,,,,,
16,4,"생각했던거만큼 이뻐요^^
아기가 있어서 잘 열리는 서랍은 위험한대 이건 서랍 레일이 부드러우면서 꽉닫히는거라 아기가 못 열어서 좋아요~ 그전에 쓰던 서랍은 계속 열고 닫았거든요ㅠㅠ
수납위주로 골랐던거라 만족합니다.
배송도 빠르고 설치기사도 친절하셨어요!
색상이 좀 더 어두울줄 알았는데 사진보다 밝아서 약간 아쉬움에 별4개예용!!
그거외엔 만족합니다^^ 꼭사세유ㅋㅋ",heee****,20.08.13.,129,서랍장,침실가구
,,,,,,,
17,5,"원하던 크기라서 방에 딱 맞아요
원목이라 냄새도 심하지 않고
나무 냄새가 나요
서랍도 부드럽게 열립니다
배송기사님도 설명도 잘 해주시고...",ceci****,20.09.11.,129,서랍장,침실가구
,,,,,,,
18,4,물건 교환과 관련하여 업체 대처 방법이 좀 그랬지만.. 교환 해서 잘쓰고 있습니다.,jkll****,20.09.11.,129,서랍장,침실가구
,,,,,,,
19,4,배송은 생각보다 빨리왔어요. 지방인데도 5일정도 걸렸네요. 가구는 맘에 들어요. 기사님도 친절하셨구요. 다만 서랍장안에 본드가 묻어있어서 닦느라고 고생했네요. 그래서 별하나 뺏어요. 또 다른 상품도 주문하러 올께요~,hcs9****,20.08.01.,129,서랍장,침실가구
,,,,,,,
20,4,"배송기사님 너무 친절하셔서 좋았습니다
불량인 가구  보내주시고 불량 아니라고 그냥 반품 하라고 하는 업체에 황당습니다.교환한 상품은  앞전과 완전 다릅니다.
뭐가 문제 였는지 꼭 확인 하시길 바랍니다.",jkll****,20.07.26.,129,서랍장,침실가구
,,,,,,,
21,5,배송기사님 친절하시고 좋아요,king****,20.08.18.,129,서랍장,침실가구
,,,,,,,
22,5,기사님도 친절하고 제품도 훌륭합니다.,jncc****,20.08.08.,129,서랍장,침실가구
,,,,,,,
23,5,"오래동안 고르고 고른 보람이 있네요
 모던한것 같지만 분위기도 있어보이구요 네이비칼라가 오히려 방도 넓어 보이는 효과도 있어요
깔끔하고 고급스럽습니다
32평 안방에 1500싸이즈 잘한거 같아요 배송은 열흘정도 걸렸구요 배송해주신 분도 무척 친절하시고 가구에 대하여 상세한 추가 설명해 주시고 가셨어요
감사해요 ㅎ",limj****,20.05.31.,129,서랍장,침실가구
,,,,,,,
24,5,"1800 1500 엄청 고민했어요 
안방에 티비장으로 쓸려고 구매했는데 
방 길이가 안되서 1500 했네요 ㅠㅠ 
서랍장 고급지고 분위기 좋아요
서랍이 갯수가 많아서 정리가 잘되서 좋아용 !",eun6****,20.05.13.,129,서랍장,침실가구
,,,,,,,
25,5,가구 드자인과 색깔까지 너무 마음에 듭니다.,ckgu****,20.06.14.,129,서랍장,침실가구
,,,,,,,
26,5,"화면이랑 똑같아요. 배송 엄청 느립니다. 2주걸렸어요
주문하면 만든대요. 서랍 안까지 천연목인거 같구요. 나무냄새 많이 납니다. 전 좋았어요. 아이 둘이 여러알러지 있는데 배송받고 트러블은 없었어요. 한가지 걱정은 너무 나무해서 뭘발라줘야하나 생각듭니다ㅎㅎ",mam1****,20.03.16.,129,서랍장,침실가구
,,,,,,,
27,4,향이 넘 조아요~^^,gkqr****,20.05.22.,129,서랍장,침실가구
,,,,,,,
28,5,생각보다 깔끔하고 튼튼하게 오래사용할수 있을거 같아요 다음에 다른모델도 구입해서 사용해 볼 예정입니다.,sanr****,20.04.08.,129,서랍장,침실가구
,,,,,,,
29,5,멋스럽고 튼튼해요^^,ddon****,20.05.18.,129,서랍장,침실가구
,,,,,,,
30,4,"아이들 있는 집에 티비다이로 놓고 쓰기 좋네요 
수납공간 넉넉해서 이지가지 다 넣을 수 있어 좋고 페인트 냄새 안나고 나무향기랑 톱밥 냄새가 나서 하루 정도 환기만 시켜주면 적응되요
레일이 안 빠져서 서랍을 빼서 속을 닦지 못 하는게 조금 아쉽네요. ㅠㅠ 나무 가루가 나와서 몇번 닦고 써야해요",cool****,20.03.04.,129,서랍장,침실가구
,,,,,,,
31,5,선물했어요. 엄마도좋아하지만 초등생딸이 더좋아한다네요~,love****,20.04.06.,129,서랍장,침실가구
,,,,,,,
32,5,"디자인도 괜찮고 색이 질리지 않고 예쁘네요.
가구냄새도 거의없습니다.",9810****,20.03.06.,129,서랍장,침실가구
,,,,,,,
33,5,"수납공간도 넉넉하고
색상도 이쁘고
튼튼햬요",danb****,20.03.17.,129,서랍장,침실가구
,,,,,,,
34,5,"첫날 냄새가 좀 심하더라구요
그것말고는 디자인도 화면과 같고
세아이들 옷 수납짱이네요
좋아요^^ㆍ",sunn****,20.02.17.,129,서랍장,침실가구
,,,,,,,
35,5,배송도 원하는 날짜에 정확히 해주었고 무엇보다도 사진 그대로 이쁩니다.,9810****,20.02.02.,129,서랍장,침실가구
,,,,,,,
36,3,생각보다 튼튼합니다~!!,dels****,20.02.27.,129,서랍장,침실가구
,,,,,,,
37,5,제품 마감이 잘되어 있고 색감도 고급스러워 매우 만족합니다,bhsj****,20.02.08.,129,서랍장,침실가구
,,,,,,,
38,5,배송은 열흘정도 걸렸구요. 나무냄새가 솔솔 나는게 너무 좋네요~ 인테리어 효과도 좋고  수납도 짱짱 많이 되고  티비 올려놓을 거실장으로 쓰는데 만족합니다.,anae****,19.12.08.,129,서랍장,침실가구
,,,,,,,
39,5,"네이비 구매했구여
생각보다 아주아주 빨리 도착했어요
향나무라 향도 나고 마감도 깔끔해요
구성이 좋아서 더 만족합니다",kitt****,19.11.20.,129,서랍장,침실가구
,,,,,,,
40,5,배송은 2주 걸렸구요. 제품음 맘에듭니다.,cozy****,19.10.29.,129,서랍장,침실가구
,,,,,,,
41,4,"배송은 지방이라그런지 마니 늦구요 서랍장은 대체로 만족한 편이지만 그렇게 원목칙는 튼튼한편은 아니예요~ 깔끔하니 이뿌긴 하네요
잘 쓸게요~~^^",sunm****,19.10.14.,129,서랍장,침실가구
,,,,,,,
42,3,"색디자인등은 생각과 같았으나 늦은 배송과 생각보다 약함
손톱으로 누르면 그대로 찍힐정도..",stor****,19.09.06.,129,서랍장,침실가구
,,,,,,,
43,3,배송은 괜찮았어요. 금욜 저녁에  주문해서 화욜에 받았고요. 외관은  괜찮았지만 내부가 좀 아쉽네요. 사진보다 실물이 좀 아쉬워요,skai****,19.07.24.,129,서랍장,침실가구
,,,,,,,
44,5,수납기능 좋고 깔끔하네요,joym****,19.07.08.,129,서랍장,침실가구
,,,,,,,
45,5,좋음 냄새도서느정도빠졌고 아주잘쓰고있음,mkco****,19.06.28.,129,서랍장,침실가구
,,,,,,,
46,4,수납공간도 많고 원목이라 재질도 좋습니다만 실물이 좀 모자란 느낌입니다. 실제로 볼 수 있으면 한번 보고 결정하시길 추천해요.,kami****,19.05.17.,129,서랍장,침실가구
,,,,,,,
47,4,좋네요 수납도많고 마음에듭니다,mkco****,19.05.14.,129,서랍장,침실가구
,,,,,,,
48,5,생각했던 것보다 훨씬 튼튼하고 서랍 속도 넓어서 여러모로 요긴하게 수납할 것 같아요. 기사님께서도 정말 친절하셨고 배송 당일 수업이 있다고 하니 오전 일찍 배송해 주셨어요. 고맙습니다.,rose****,19.04.20.,129,서랍장,침실가구
,,,,,,,
49,5,"원하는 색상으로 변경을
해주셔서 너무 감사합니다.
수납공간이 많아서 걱정없이
사용할 수 있어서 좋습니다.",k153****,19.04.13.,129,서랍장,침실가구
,,,,,,,
50,4,시어머님이사셨는데너무맘에들어서화이트랑민트2개샀습니다 보고산거라 맘에들어요서랍장도많고 위쪽한칸보다아래쪽이커서유용하기도해요 아쉬운건화이트라아라서아쉽네요 아이보리색입니다,dang****,19.03.13.,129,서랍장,침실가구
,,,,,,,
51,5,만족합니다 생각보다 묵직하니 좋네요,sanb****,19.04.13.,129,서랍장,침실가구
,,,,,,,
52,5,"배송기사님이 직접 연락을 주셨고 
다른 제품에 비해 배송도 빠른편이었어요.
나무냄새가 강한편이지만  원목제품은 다 그러니까요.
그리고 수납공간도 꽤 넉넉하구요.
좋은 제품 저렴하게 잘 구매한것 같아서 기분이 좋았습니다.
좋은 제품 많이 파세요!!",thdu****,19.03.11.,129,서랍장,침실가구
,,,,,,,
53,5,사진이랑정말똑같아요,love****,19.04.09.,129,서랍장,침실가구
,,,,,,,
54,5,색상과  사이즈 너무 마음에 듭니다.,ipit****,19.04.04.,129,서랍장,침실가구
,,,,,,,
55,5,완전 만족합니다 튼튼하고 색상도 예쁘네요,jhcw****,19.03.29.,129,서랍장,침실가구
,,,,,,,
56,5,컬러도 좋고 크고 좋아요,meca****,19.03.29.,129,서랍장,침실가구
,,,,,,,
57,5,아주좋아요아주좋아요,kdj2****,19.04.19.,129,서랍장,침실가구
,,,,,,,
58,5,월요일에 주문해서 목요일 오전에 받았어요! 색깔이나 나무상태 너무 좋아요. 설치기사님도 잘 설치해주시고 가셨어요. 만족합니다~~~!,miff****,19.01.17.,129,서랍장,침실가구
,,,,,,,
59,5,아주 좋은상품 감사합니다.,pjt5****,19.02.23.,129,서랍장,침실가구
,,,,,,,
60,5,아주좋아요아주좋아요,kdj2****,19.02.22.,129,서랍장,침실가구
,,,,,,,
61,5,"마감도 깔끔하고 견고합니다.
배송기사분도 친절하셨고 배송도 빨랐어요
사진이랑 똑같네요",hsm0****,19.01.03.,129,서랍장,침실가구
,,,,,,,
62,5,색상도 예쁘고 넘 맘에 들어요 ~~^^,py10****,19.02.01.,129,서랍장,침실가구
,,,,,,,
63,5,서랍장은 허접하진 않아요. 레일도 부드럽고 가격만큼 하네요. 서랍장 안이 그리 크진 않아요,wns2****,19.01.02.,129,서랍장,침실가구
,,,,,,,
64,5,실물이 더 이쁘고 좋아요,h541****,19.01.14.,129,서랍장,침실가구
,,,,,,,
65,5,재구매예정. 나무 좋고 색좋고 서랍도 은근 깊이있음,niju****,18.12.12.,129,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"사진에서보다 잿빛에 가까워요
페일핑크긴 하지만 그래도 분홍느낌은 
좀.. 안나는 편입니다 생각보다 작고
폭또한 좁구요. 그래도 시중에 나와있는
철제서랍 중 이것만큼 예쁜건 없네요
완조립된 상태로 온것도 좋아요",fool****,21.02.28.,137,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,예정일보다 빨리 배송요청드렸는데 잘처리해주셔서 감사합니다  사이즈 넉넉해서 수납력 짱이구요 색상 디자인 모두 맘에 들어요~,pbh9****,21.03.21.,139,서랍장,침실가구
,,,,,,,
2,4,가구가 튼튼해 보이고 서랍이 깊이가 있어서 성인들 든꺼운옷들도 넉넉히 많이 들어갈수 있을것 같아요,sara****,21.03.24.,139,서랍장,침실가구
,,,,,,,
3,5,그린빛이 나는크림색이고요 살짝덜열리는 서랍이지만  튼튼하고 예뻐요,kl39****,20.07.29.,139,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,나무냄세도좋고  튼튼해보여요  다만색이 조금만더 찐했으면 더이뻐을것같아요~^^,hk33****,21.03.18.,141,서랍장,침실가구
,,,,,,,
2,5,"이가격에 이 퀄리티 없어요
배송해주신것도 너무 깔끔하고요
정말 오래 많이 찾아보고 결정한건데 후회1도없이
완전 만족합니다. 많이 파세요~!",budn****,21.03.07.,141,서랍장,침실가구
,,,,,,,
3,4,사이즈랑 색감 모두 만족합니다~~,ccym****,21.03.13.,141,서랍장,침실가구
,,,,,,,
4,5,지정일 배송 감사합니다.,love****,21.03.22.,141,서랍장,침실가구
,,,,,,,
5,5,화장대 겸 서랍장으로 사용중이에요 나무냄새가 좋으네요,vban****,21.02.11.,141,서랍장,침실가구
,,,,,,,
6,1,새집에서 산뜻하게 쓰려고 나름 원목 제작가구를 주문했는데  최초에 상품 자체가 오배송와서 10일 가량 옷을 넣을 곳이 없어 불편을 겪었는데 잘 만들어서 배송해 주신다더니...서랍장 안에 대박 큰 스크레치가...ㅜㅜ 이럴 줄 알았으면 그냥 환불할 걸 그랬네요. 불편함 감수하면서 잘 만들어달라고 부탁까지 드렸는데..후가공이 고객의 몫이군요...쩝. 배송기사님은 이정도는 괜찮다고 하고 가십니다...만드시는 분들도 장인정신을 가지고 만드시니 매 번 그러시는 건 아니겠지만 구매자분들 참고하세요. 간혹 이런 경우도 있나 봅니다. 앞으로는 대기업 이용해야겠어요. 후처리가 너무나 아쉽습니다.,lone****,20.12.29.,141,서랍장,침실가구
,,,,,,,
7,5,"색이 좀 더 밝을줄 알았는데 생각했던거랑 조금 다르긴했지만 원목 침대 색이랑 잘 어울려요
원목 튼튼하고 견고해요!
배송 진짜 빨랐어요!",dksa****,20.12.21.,141,서랍장,침실가구
,,,,,,,
8,5,"배송도  빠르고  튼튼하고
좋아요  기존 가구랑 찰떡이네요~~
큰서랍이랑  두개 샀는데  지저분한거  다정리되니  기분좋습니다~~^^",dodo****,20.12.19.,141,서랍장,침실가구
,,,,,,,
9,5,튼튼하고 견고하네요~~ 색상도 밝고 어느곳에나 어울려요,lena****,20.11.24.,141,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,3,배송비가 넘 비싸요,lldo****,21.02.19.,143,서랍장,침실가구
,,,,,,,
2,5,서랍장 레일이 뻑뻑하긴 한데 색상도 이쁘고 만족합니다. 흰색도 있으면 좋겠어요^^,jss6****,21.01.07.,143,서랍장,침실가구
,,,,,,,
3,5,"폭이 길어서 주문했어요. 두터운 옷들은 많이 못들어가지만 5단이라서 좋습니다.색상과 손잡이 등등 고급스러워 보여서 좋아요. 여름옷들은 엄청 많이 들어갑니다.
색상은 사진처럼 밝습니다. 고동색 아닙니다.
패런트 멀바우 수납 화장대 세트랑 같이 주문했습니다.

제품은 정말 좋은데 배송받기가 참 힘들었네요
하루 전날 연락 주는게 아니라 최소 2~3일 전에 연락 주시면 좋겠어요
하루 전날 연락 와서(심지어 오후에 연락옴) 다음날 아침에 온다고 말하면 일정바꿔야될 수도 있고 못받는 상황이 생기는데 저녁에는 또 배송이 안된다고 하네요;어쩌자는건지..
가는 집들도 지정되어있어서 시간도 못바꿉니다. 배송기사분이 말해주시는 시간에 무조건 받아야해요. 직장인은 저녁에 받아야하는데 저녁에는 배송을 안하신다고 하니 결국 주말에 받아야 합니다.(주말도 토요일 하루) 구매하시는분들은 유의하세요. 물론 집에 계속 상주하시는 분이 있으면 배송 상관 없을 듯 하네요

저같은경우 주말에만 가능하니(주말도 토요일 하루뿐임) 배송오겠다고 연락받은 주에 가구 못받는다고 말하니 그 다음주에 받으라고 말씀하셨습니다. 날마다 오는 배송기사님도 다 다르셔서 모르는 번호 계속 받아야하니 그것도 스트레스였습니다. 전화말고 문자로 미리 배송간다고 연락이라도 주셨으면 합니다.

배송기사님은 친절하셨어요. 엘리베이터 없는 계단있는 집인데 배송비만 받고 물건 다 올려주셨어요.",sun2****,20.10.27.,143,서랍장,침실가구
,,,,,,,
4,5,수납공간 깊고 넓어서 좋아요 모서리부분은 위험할 수도 있으니 조심하셔야 합니다,sun2****,20.12.10.,143,서랍장,침실가구
,,,,,,,
5,4,제품 만족합니다~~,hunn****,20.12.18.,143,서랍장,침실가구
,,,,,,,
6,2,서랍이 시원하게 안열리고   생각보다 수납력이 별로에요,lieb****,20.11.28.,143,서랍장,침실가구
,,,,,,,
7,5,너무 좋아요 배송도 빠르고 친절핮니다,dudg****,20.11.03.,143,서랍장,침실가구
,,,,,,,
8,2,서랍이 3분의1은 안열려요    넣기가.불편해요,lieb****,20.11.28.,143,서랍장,침실가구
,,,,,,,
9,3,"튼튼하고 맘에 들어요
아빠 수납장으로 사용하는데 좋아하시네요",lsmn****,20.11.10.,143,서랍장,침실가구
,,,,,,,
10,4,다리가 약간 부실한거 말고는 만족합니다.,hunn****,20.10.14.,143,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,사진보다 실물이 더 고급스럽습니다.,salp****,21.03.24.,145,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,색도 예쁘고 마감처리도 좋아요.,reda****,21.03.27.,147,서랍장,침실가구
,,,,,,,
2,5,배송은 2주 걸렸는데 다른 가구보다 배송 별로 안걸렸어요 ㅎㅎ 근데 너무 예뻐요 ㅠㅠㅠ 나무 냄새도 너무 좋아요 ㅠㅠ완전 마음에 들어요!!!!!!최고예여!!!,un84****,21.02.06.,147,서랍장,침실가구
,,,,,,,
3,5,너무너무 예쁘고 배송 기사님도 친절하셨습니다 서랍 폭도 넓고 정말 쓸만해용 오래오래두고 쓰겠습니다,your****,20.12.16.,147,서랍장,침실가구
,,,,,,,
4,5,물건 잘 받았어요 튼튼해요~ 나무냄새는 심해서 한번 서랍 다 열고 환기해야겠어요!,minn****,20.11.21.,147,서랍장,침실가구
,,,,,,,
5,5,색도아주좋고 만족합니다,last****,20.12.20.,147,서랍장,침실가구
,,,,,,,
6,4,"10월9일에 구매 했고 29일에 상품 받았어요
홈페이지 사진 보다 원목 색감이 더 진한게
고급스러워 보여요!
문짝에 살짝 기스가 있지만 크게 거슬리지는 않아요
이날 다른 가구도 배송 왔는데 가장 마음에 들었어요~
만족스러워요 ^^",wjdd****,20.11.02.,147,서랍장,침실가구
,,,,,,,
7,5,"넘 넘 이뻐요~ 
상담자분 말씀대로 상품사진보단 진하고 후기들보단 밝지만 예쁜 색이에요! 
배송기사분도 친절하시고 상담자분도 친절하세요~ 
위에 페인트가루 같은 하얀점?? 같은것들이 있는데 안떼지지만 이쁘니 상관 없어요.ㅋㅋ 강추합니다!",fhji****,20.10.12.,147,서랍장,침실가구
,,,,,,,
8,5,깔끔한색감과 넉넉한 수납공간이 좋슺니다,disi****,20.11.25.,147,서랍장,침실가구
,,,,,,,
9,5,"제가 18년도에 우연히 이 화장대를 알게되서 그때부터 이건 신혼집에 무조건 둬야겠다 생각했는데 그날이 왔네요! 
원목이 생산될때마다 달라서 화장대 느낌도 조금씩 다르다고해요 저는 침대프레임이 티크라서 어두운화장대를 원했는데 후기를 보면 천차만별이라 문의드렸더니 친절하게 사진도 보내주시고 진짜 결정하는데 엄청 큰 도움이 됐어요!
화장대는 진짜 받아보고 너무 예뻐서 감동받았어요
기사님도 친절하셨고 깔끔하게 설치해주고 가셔서 하나부터 열까지 다 마음에 들었던 화장대예요 
고민하고계시다면   지르세요  ",qkek****,20.09.18.,147,서랍장,침실가구
,,,,,,,
10,1,물건은 결국에 잘 받았습니다. 색은 오히려 제가 생각한거보다는 밝아요 그냥 우리가 말하는 갈색 이라는 색 생각하시면 될거같습니다. 업체 사진보다는 진하고 제 기준 오크색까지는 안됩니다. 점수 낮게 드린이유는 중간배송단계에서 물건이 다른데로가는 일이 생겨서 송장은 있는데 물건이 없어서 못보내준다는 말을 배송 전날 밤 아홉시에 들었고 그래서 20여일 전에 주문했는데도 원하는날짜에 배송받지 못하였습니다. 배송기사는 밤 아홉시에 연락와서 물건을 실으려니 송장은 있는데 물건은 없다 나는 모르겠고 내일 업체에 물어라 자기들은 모르겠고 물건이 없어서 못가겠다 라는 말만 했고  다음날 업체 전화했을때도 저한테 중간배송업체인지 배송담당자인지 직접 연락을 해보라고번호를 알려줬습니다. 본인들은 물건을 보냈는데 배송단계에서 실수라 제가 직접 연락해야한다하면서요. 저는 디노데코를 믿고 주문한건데 배송단계에서의 문제를 제가 직접 업체뿐 아니라 여기저기 연락하면서 몇번을 같은 문제에 대해서 확인해달라고 말해야하는 상황을 겪어야 하는게 이해하기 어려웠습니다.오전 열시에 업체랑 통화했고 찾아보겠다 하신 이후 오후 세시에 결국에는 다른 물류센터인지 어디로 간 물건을 찾았다고 연락이 왔습니다. 이미 배송 받기로 한 날에는 기사님들이 다 다른데 배송 나가셔서 보내기가 어렵다하여 오늘 받았습니다. 사람이 하는 일이니 실수가 있을 수 있을 수 있다지만 제가 기분이 나빴던 부분은 자기들은 모르겠으니 여기전화해라 저기전화해라 하면서 업체내부차원에서 해결이 되지 못하고 고객이 계속 여러 단계를 거쳐서 문의를 했어야했단겁니다. 없어졌으면  이러저러해서 물건이없는데 확인해보고 연락드리겠다 라고만하셨어도 어이는 없어도 화는 안났을거고 처음 업체로 전화했을때도 확인해보겠다라고만 하셨어도 이거보단 나은 대응이었을거라고 생각합니다.,dbdk****,20.05.30.,147,서랍장,침실가구
,,,,,,,
11,3,"배송이나 응대는 좋았습니다.
그러나 다만  50만원짜리 제품을 이런걸 받아서 쓰는게 맞는건지요?
아까는 정신없어서 모르다가...방금 불켜서 뭐 찿을려다가 발견했습니다.

어차피 교환 안해주실것같고 저도 귀찮고해서 확정 했는데  진짜 궁금합니다.
답변해주세요.저뿐 아니라 다른분들을 위해서두요^^",dong****,20.05.12.,147,서랍장,침실가구
,,,,,,,
12,5,지정한 배송일에 와서 좋았구 설치기사님이 친절해요 그리고 서랍이 예뻐서 만족스러워요,alru****,20.03.15.,147,서랍장,침실가구
,,,,,,,
13,5,크고 좋아요!!!!배송기사님도 친절하시고 설치도 조심스럽게 잘 해주셨습니다. 서랍도 부드럽게 잘 열려요!,leeb****,20.02.19.,147,서랍장,침실가구
,,,,,,,
14,5,정말 예쁘네요 잘쓰겠습니다,jmh1****,20.03.08.,147,서랍장,침실가구
,,,,,,,
15,4,아직도 나무 냄새가 나고 한쪽 서랍에서 나무가 떨어질듯한 소리가 나네요.,xxxs****,19.12.23.,147,서랍장,침실가구
,,,,,,,
16,5,"나무가 매끄럽고 고급져요! 볼수록 예쁘네요
배송도 빨리왔어요~
서랍도 넓고 완전 마음에 들어요~~",paky****,19.11.06.,147,서랍장,침실가구
,,,,,,,
17,5,실물 너무 예뻐요! 사진보다 색이 더 진해서 고급져 보이고 서랍도 매끄럽게 잘 열립니다.,xxxs****,19.10.31.,147,서랍장,침실가구
,,,,,,,
18,5,깔끔하고 예뻐요 만족합니다,ksm9****,19.10.22.,147,서랍장,침실가구
,,,,,,,
19,5,제품 퀄리티가 좋아요! 디자인은 말할 것도 없고 서랍 안쪽까지 맨들맨들하네요! 그리고 나무 향도 참 좋아요~~ 수납할 공간이 넉넉하고 잘 샀다고 생각해요! 나무 색상도 개인적으로 마음에 듭니다. 상세 사진보다 조금 더 짙어요,ange****,19.10.04.,147,서랍장,침실가구
,,,,,,,
20,5,만족해요 다음날받았음,dhke****,19.07.19.,147,서랍장,침실가구
,,,,,,,
21,5,"책상  화장대  수납공간이 모두 필요했는데 이 고민을 싹 다 날려준 제품입니다.
설치 기사님도 너무 친절하셨고  배송도 하루만에 왔어요. 색상도 굉장히 고급스럽고  견고해보여서 매우 만족스럽습니다:)",iamh****,19.04.30.,147,서랍장,침실가구
,,,,,,,
22,5,가구에서 향도 은은하게나고 디자인이나 색 모두 만족스러워요! 사진보다는 조금 어두운 색인데 예뻐요~,a_pl****,19.05.26.,147,서랍장,침실가구
,,,,,,,
23,5,가격이 좀 비싸지만 화장대로도 사용 할 수 있고 무엇보다 예뻐서 좋아요! 안에는 뭐 다른 원목으로 되있어서 향도 좋고 그렇다고 설명해주셨는데 정말 은은한 원목향이 좋네요.,hams****,19.04.18.,147,서랍장,침실가구
,,,,,,,
24,4,생각만큼 단단하진 않아서 흠집이 잘나는 거 같아요 모양과 수납공간은 만족스럽습니다,v_su****,19.04.19.,147,서랍장,침실가구
,,,,,,,
25,5,"생각보다 컬러가 더 예뻐요!
후기에서 본대로 상세사진보다 더 고급지네용
제가 원하는 컬러에요!
그리고 수납공간도 좋고!
가격은 비싼거같긴하지만 원목이라 괜찮다고봅니다 배송도 빨랐어요 다음 날 도착했어용 좋은 제품 감사합니다

사진은 정말 딱 실사라고 보심될 것 같아여
색 정말 고급져요!!! 대만족",jyeo****,19.03.05.,147,서랍장,침실가구
,,,,,,,
