review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
1,5,꼼꼼한 포장과 빠른배송  감사합니다^^ 예쁘게 디피해서 다시 리뷰하겠습니다??,shdu****,21.03.14.,20,거울,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,포장이 완전꼼꼼 감사합니다 안전하게 잘 받았어요~~,zooz****,21.01.25.,22,거울,침실가구
,,,,,,,
2,5,제가 찾던거예요^^ 아직 못달았는데 배송빠르고 안전하게 보내주셔서 좋았어요^^,rose****,20.12.03.,22,거울,침실가구
,,,,,,,
3,5,"화장실 분위기가 훨씬 고급스럽고 유리도 좋아요
강추합니다 생활의 향기 제품은 믿고 사요!",tych****,20.05.17.,22,거울,침실가구
,,,,,,,
4,4,"만족합니다
좋아요
잘쓰겠습니다",mihy****,20.05.30.,22,거울,침실가구
,,,,,,,
5,5,"주문하고 난 다음 날 아침에 바로 연락을 받았어요
금색 프레임이 두껍다는 생각은 했었는데 마침 프레임이 얇아져서 나온다는 내용이라 사진 확인하고 더 좋았습니다
기존 거울도 벽에 거는 거라서 타공 필요없이 바로 교체했어요 너무너무 이뻐서 기쁩니다
사장님이 바로 배송해 주셔서 감사합니다 
신혼가구도 여기에서 샀던 곳이라 잘 아는 곳이에요
여긴 항상 예뻐서 나중에 돈 많이 벌면 인테리어 재미있게 할 수 있을 것 같습니다
행복하세요!!! 또 오겠습니다!!",tych****,20.03.21.,22,거울,침실가구
,,,,,,,
6,3,최상 고급지진 않치만 그래도 괸찮음,mihy****,20.04.09.,22,거울,침실가구
,,,,,,,
7,5,예뻐요 딸아이방에 적격,eart****,20.03.09.,22,거울,침실가구
,,,,,,,
8,5,잘받았습니다 무사히 도착요~~~,sjok****,19.10.25.,22,거울,침실가구
,,,,,,,
9,5,거울이 고급지고 너무나  맘에 들어요.,ohrr****,19.04.10.,22,거울,침실가구
,,,,,,,
10,5,"매장에서 직접 보고 구매하고 싶어서 일산까지
갔는데
하필 재고가 없어서 너무 아쉬웠어요. 그래도 사진으로 보고 너무 예뻐서 같은 느낌의 수 많은 저렴한 제품들 비교 하다가 결국 구매 했습니다^^
포장도 꼼꼼하고 빠르게 배송 해 주셔서 정말 감사합다. 퀄리티도 좋고 마감도 훌륭해서 모두 만족하실거 같아요 ^^",bunn****,19.01.29.,22,거울,침실가구
,,,,,,,
11,5,"생각보다 더 고급스럽고 예뻐요 
배송도 빠르고 친절해서 더 기분좋았습니다!",dhwl****,19.02.28.,22,거울,침실가구
,,,,,,,
12,5,선물한건데 받으신분이 만족하셨어요^^,ohrr****,19.02.22.,22,거울,침실가구
,,,,,,,
13,5,고급스러워요 색감도 이쁘네요,samj****,18.12.21.,22,거울,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,집이랑 잘 어울리고 예뻐요~ 깨져서 왔었는데 교환 빠르게 해주셔서 감사합니다^^,bnnd****,21.03.07.,23,거울,침실가구
,,,,,,,
2,5,예뻐요잘 쓰고 있어요,kso2****,21.03.17.,23,거울,침실가구
,,,,,,,
3,5,너무 예뻐요! 빈티지스럽습니다~!,snoo****,21.01.09.,23,거울,침실가구
,,,,,,,
4,5,이뻐용 ㄹㅇ루다가...,kso2****,21.01.16.,23,거울,침실가구
,,,,,,,
5,4,"이쁘네요
무게감있어서결국
안전하게 못박았어여",mjsy****,20.12.24.,23,거울,침실가구
,,,,,,,
6,5,몹시 이뻐요 인테리어용으로 굿,dran****,20.12.25.,23,거울,침실가구
,,,,,,,
7,5,처음 배송받을때 거울이 깨져서 도착했는데 상담사분이 친절하고 빠르게 처리해주셔서 두번째 받은 거울은 문제 없이 도착했습니다 감사합니다~,lsy9****,20.12.14.,23,거울,침실가구
,,,,,,,
8,5,이쁘네요~대만족입니다,fbbk****,20.10.31.,23,거울,침실가구
,,,,,,,
9,5,이뻐요 사진 그대로네요 다음에 또 구매할게요,tyeo****,20.10.15.,23,거울,침실가구
,,,,,,,
10,5,"잘받았습니다
잘받았습니다",proh****,20.10.21.,23,거울,침실가구
,,,,,,,
11,4,예뻐요~ 그런데 뒷부분에 본드가 더 깔끔하게 붙여있었음 합니다~~,kore****,20.08.20.,23,거울,침실가구
,,,,,,,
12,5,"페인트칠도 오래되고 지저분한벽에
포인트주고싶어서 구매했는데
너무 이뻐졌어요",mini****,20.08.14.,23,거울,침실가구
,,,,,,,
13,5,고벽돌에 매치했는데 예쁘네요.. 작은거울 찾았는데 사이즈도 딱이구요...,qkql****,20.08.30.,23,거울,침실가구
,,,,,,,
14,5,넘 예쁘구 유니크해요ㅜㅜ 포인트 딱!,xo_y****,20.07.13.,23,거울,침실가구
,,,,,,,
15,5,진자 너무 예뻐요 !,gjwo****,20.06.28.,23,거울,침실가구
,,,,,,,
16,5,빈티지하고 귀엽고 예쁘고~ 사기전에 고민 많이 했었는데 사길 잘한것같아요~ 다만 얘랑 같이 세트로 인테리어되어있던 하트 벽걸이 화병? 도 같이 구매했는데.. 걔는 대칭이 안맞고 삐뚤고 같이 걸어놓으니 과한 느낌.. 걔는 괜히 산것같아요 대칭맞춰보고자 힘으로 눌렀다가 부러짐ㅜ.ㅜ... 생돈날렸어요 헝,junk****,20.05.02.,23,거울,침실가구
,,,,,,,
17,5,생각대로 아주 예뻐요!!,newh****,20.05.29.,23,거울,침실가구
,,,,,,,
18,5,전끈매듭이 약간 그렇지만 그래도 만족합니다.무거운거 빼곤 좋아요.,gytm****,20.05.08.,23,거울,침실가구
,,,,,,,
19,5,빈티지느낌그대로잘살려서 방안분위기가 정말달라졌어요거울하나로~정말맘에듭니당,abc4****,20.04.29.,23,거울,침실가구
,,,,,,,
20,3,줄 고리 아니면 걸 수가 없습니다 이 가격에 이런 퀄리티 별일 없이 써야합니다 생각보다 커요,free****,20.04.25.,23,거울,침실가구
,,,,,,,
21,5,"사진과 같고
상상과도 같습니다. 
계속 눈팅하다 드뎌 샀지 뭐예요ㅋ
넘 좋아용. ^^",nmkk****,20.03.21.,23,거울,침실가구
,,,,,,,
22,5,못이 없어 아직 못달았지만 이뻐요 빈티지느낌 많이 납니다^^,only****,20.03.20.,23,거울,침실가구
,,,,,,,
23,3,디자인은 이쁜데 가격에 비해 퀼리티가 떨어지네요ㅠ디자인이 맘에드는터라 그냥 반품 안하려구요.제품에 신경을 조금 써주셧으면 하네요.,gytm****,20.02.19.,23,거울,침실가구
,,,,,,,
24,5,거울 북유럽스타일 멋지네요 신랑오면 빨리 달아달라하고싶네욯 이뻐요~~,hsy1****,20.02.20.,23,거울,침실가구
,,,,,,,
25,5,"진짜 하트화기랑 세트로 사길 너무 잘했어요
방에 갬성을 더해줄수있는 아이템!
벽에 못박기싫어서 다이소 꼬꼬핀 썼더니 완벽하고 ㅠㅠ
혹시몰라 2개박아서 걸어주니 안전해요 ><",yyeo****,20.01.13.,23,거울,침실가구
,,,,,,,
26,3,이쁘네요 감사합니다 인테리어잘할게요ㅎ,xmys****,20.01.11.,23,거울,침실가구
,,,,,,,
27,3,모양이 예뻐서 주문하여 아이방에 걸어두고잘 사용하고 있어요.. 다만 질이 가격에 비해 떨어져서 조금 비싸다는 생각이드네요,supe****,19.12.11.,23,거울,침실가구
,,,,,,,
28,5,좋습니다.잘쓴께요^^,tlsd****,20.01.04.,23,거울,침실가구
,,,,,,,
29,4,"가게 인테리어로 구매했는데
매장이랑 너무 잘어울리네요! 잘쓰겠습니당!",rudw****,19.11.26.,23,거울,침실가구
,,,,,,,
30,5,"배송도 빠르고 뽁뽁이로 잘 포장해주셔서 파손없이 안전배송 됐네요^^
거울 대칭이나 마감처리도 잘 되있고 진작에 살걸 그랬다 싶어요. 
프레임에 도색된 빈티지골드가 싼티가 나면 어쩌나 싶었는데 실물고고 감탄했네요^^ 
크기 대비해서 무게도 그렇게 무겁지 않아요ㅎㅎ",b_jw****,19.11.14.,23,거울,침실가구
,,,,,,,
31,3,디자인은 마음에 들지만 완성도나 품질에서는 조금 실망스럽네요..품질에비해 비싸다고 느껴집니다.,supe****,19.11.05.,23,거울,침실가구
,,,,,,,
32,5,생각했던것보다 훨씬깔끔하니 얘쁘네요 어디더걸지작은사이지하나더구입할까고민중입니다,soon****,19.11.06.,23,거울,침실가구
,,,,,,,
33,5,인테리어효과 좋아요~사진과 동일하고 마음에 들어요,qkra****,19.09.04.,23,거울,침실가구
,,,,,,,
34,4,크기도 적당하고 예뻐요,s_sa****,19.09.02.,23,거울,침실가구
,,,,,,,
35,5,나이가 들어도 왜이리 하트가 좋은지 모르겠어요. 아주 사랑스러운 거울입니다. 같이 구매한 제품과도 아주 잘어울려요.,iam9****,19.08.13.,23,거울,침실가구
,,,,,,,
36,5,크기도 디자인도 딱 원하던 느낌이에요 예쁩니다,whtp****,19.07.26.,23,거울,침실가구
,,,,,,,
37,5,배송도 빠르고 좋네요 만족합니다,clfc****,19.06.26.,23,거울,침실가구
,,,,,,,
38,5,실제로 보니 더 예뻐서 소리 질렀어요 ㅋㅋㅋ,letu****,19.06.23.,23,거울,침실가구
,,,,,,,
39,4,뒷면은 초라하지만 앞면은 사진과 그대로에요.  만족학용,asd0****,19.05.22.,23,거울,침실가구
,,,,,,,
40,5,생각보다 크기도 크고 무거워서 꼭꼬핀으로는 안될것 같구 못 박아야해요 거울은 너무너무 예쁘네용 배송도 짱빨라요,epsl****,19.05.29.,23,거울,침실가구
,,,,,,,
41,4,생각보다 크기가 큰데 그래서 더 좋네여 이쁩니다^^,mini****,19.05.18.,23,거울,침실가구
,,,,,,,
42,5,집 분위기가 러블리해졌어요^.^,nhem****,19.06.04.,23,거울,침실가구
,,,,,,,
43,5,진짜 잘산고 같아요~ 분위기 굳굳,cafe****,19.04.25.,23,거울,침실가구
,,,,,,,
44,5,"생각한대로 크기도 적당하고 
가격대비 만족합니다 배송도잘받았어용",315d****,19.04.30.,23,거울,침실가구
,,,,,,,
45,5,넘 좋아요 예쁘고~~~,hjle****,19.05.09.,23,거울,침실가구
,,,,,,,
46,5,사진과 같아요 현관에 걸어놓으니 예부네용,shj2****,19.04.03.,23,거울,침실가구
,,,,,,,
47,5,아직 뜯어보지는 못했는데 포장은 잘 되어서 왔네요,alba****,19.04.04.,23,거울,침실가구
,,,,,,,
48,5,감진산ㅂ니다 진ㄱㅎ,kind****,19.04.18.,23,거울,침실가구
,,,,,,,
49,4,인스타 보고 거울 찾다가 구매했는데 예뻐요ㅠㅠㅠ 분위기갑,ysoy****,19.03.28.,23,거울,침실가구
,,,,,,,
50,5,진짜 생각했던 그대로입니다! 너무 이뻐유:-),cafe****,19.03.25.,23,거울,침실가구
,,,,,,,
51,5,맘에들어용 너무이뻐용,draw****,19.04.23.,23,거울,침실가구
,,,,,,,
52,5,가게 걸어뒀는디 이뽀요♡,gmlz****,19.03.30.,23,거울,침실가구
,,,,,,,
53,5,생각보다 가볍고 예뻐요,kmk2****,19.03.11.,23,거울,침실가구
,,,,,,,
54,5,디자인이 매장이랑 잘 어울려요~예뻐요~~,ddon****,19.03.24.,23,거울,침실가구
,,,,,,,
55,5,디자인 완전 예뻐요. 상담에 친절히 응해주세요.,ende****,19.03.15.,23,거울,침실가구
,,,,,,,
56,5,너무 마음에 들어요!!! 저희 가게랑 잘어울려요!!??,cybe****,19.03.19.,23,거울,침실가구
,,,,,,,
57,5,카페에서 보고 너무 예뻐서 고민하다가 찾아서 구매한건데 실물이랑 사진이랑 너무 똑같고 방이 감성감성 예뻐져서 좋아요ㅎㅎㅎ 거울 볼때마다 기분이 좋습니당 많이 파시고 번창하세요ㅋㅋㅋ,cho_****,19.02.11.,23,거울,침실가구
,,,,,,,
58,3,생각보다 많이 빈티지 거울이네요ㅎㅎ 실물은 글쎄요 저랑은 컨셉이 안맞는거 같기도 한데 반품비가 아까워서 그냥 쓰려구요 ㅠ,moya****,19.02.19.,23,거울,침실가구
,,,,,,,
59,5,빈티지스럽구 사랑스러워서 인테리어용으로 딱입니당,ezra****,19.02.11.,23,거울,침실가구
,,,,,,,
60,5,친구에게 생일 선물로 사주었는데 친구가 너무 맘에들어했어용!*^^*,kaen****,19.03.02.,23,거울,침실가구
,,,,,,,
61,5,"배송빠르고좋아요 생각보단 작았지만 
이뻐서 괜찮아요 잘쓸게요",ssuj****,19.02.14.,23,거울,침실가구
,,,,,,,
62,5,좋아요이요욘어어오옹,shj2****,19.02.20.,23,거울,침실가구
,,,,,,,
63,4,선물용이라 아직 안뜯어봤지만 빠른배송과 포장해주셔서감사합니다~~근데 교회스티커는.. .떼고싶어도 포장이 망가질까 떼지 못하겠네요~~,my48****,19.01.16.,23,거울,침실가구
,,,,,,,
64,5,흑흑 드디어 받았어요! 중간에 파손으로 연락드렸는데 친절히 응대해주시고  어제 받았는데 안 깨지고 잘 도착했어요^^ 너무 예뻐요! 감사합니다!,jood****,18.12.06.,23,거울,침실가구
,,,,,,,
65,5,협탁위에 걸예정이에요 엔틱침대를 큰맘먹고 삿는데 잘어울리네요,chu1****,19.01.06.,23,거울,침실가구
,,,,,,,
66,5,거울하나로 분위기 최고가 되었네여..감사^^,ksho****,19.01.12.,23,거울,침실가구
,,,,,,,
67,5,"꼼꼼하게 포장해주셔서 잘 받았습니다!
이 거울로 보면 눈동자에 하트모양이 생겨요 ??",sy89****,18.12.12.,23,거울,침실가구
,,,,,,,
68,5,예쁘고 포인트됩니다,jisu****,18.12.15.,23,거울,침실가구
,,,,,,,
69,5,너무 예쁩니다 많이 파세요~,yj90****,18.12.10.,23,거울,침실가구
,,,,,,,
70,5,이뿌고 마음에 들어요~~,qhre****,18.11.27.,23,거울,침실가구
,,,,,,,
71,5,"생각보다 작은데 전 그래서 더 좋아요
인테리어소품으로 산거라 ㅋㅋㅋ이 거울 하나로 분위기가 달라질것 같애요 포장을 얼마나 꼼꼼히 하셨는지 푸는데 힘들었어요  빠른배송 감사해요
",bles****,18.10.16.,23,거울,침실가구
,,,,,,,
72,5,"굿 굿 굿 정 말 너무 너무 맘에 들어오 !!
튼튼하고 마감도 잘되규 사진보다 더 이쁜듯 !!분위기 짱 감사합니당ㅎㅎㅎ",hipi****,18.10.24.,23,거울,침실가구
,,,,,,,
73,5,분위기가 달라지네요 배송도 완전 빨랏고 포장도 엄 청 꼼꼼히 해주셔서 뜯는데 시간은 걸렷지만 안전하게 도착해서 기분좋아요! 크기 적당하고 맘에들어요,bles****,18.10.16.,23,거울,침실가구
,,,,,,,
74,5,Cfv U on  jo ho,kism****,18.12.03.,23,거울,침실가구
,,,,,,,
75,5,굿 굿 !! 넘넘 굿,hipi****,18.10.24.,23,거울,침실가구
,,,,,,,
76,5,좋아요오ㅗ옹,uy37****,18.10.19.,23,거울,침실가구
,,,,,,,
77,5,진짜 이뻐요 쫌 더 크면 좋겠는데 지금도 이뻐요.다만 뒷쪽이 너무 더러워서 벽지에 걸때 당황했어요~ 다 묻어서 깔끔하게 닦이는건 아니지만 닦고 다시 걸었네요.거울 이뻐요,llr2****,18.08.27.,23,거울,침실가구
,,,,,,,
78,5,"완전이쁌 아들방이 걸어주러구오 ㅋㅋㅋㅋ
너무ㅜ예ㅓ보툐
오노놓ㄴㅎㅎㅌㅎ토토ㅗ노ㅗ옽
녾ㅌㅇㅎㄴㅎㄴㅎㅌ
ㄴㅎㄴㅎ",uy37****,18.10.19.,23,거울,침실가구
,,,,,,,
79,5,배송킹왕짱 분위기 확사네용 제 방에 소품들이랑 진열해놓았는데 완전 강렬합니다 bbb빈티지 하면서도 하트때문에 젊은 ? 느낌까지 같이 살릴수 있어요 ! 배송빨랐구요  꼼꼼히 보내주셔서 포장뜯기 힘들정도 였네요 ;; ㅎㅎ후기 잘남기고 싶어서 사진까지 올리네요베스트 후기상 주세요 ~~~ ㅋㅋ,koom****,18.07.30.,23,거울,침실가구
,,,,,,,
80,5,예뻐요!! 굿  화장대 위쪽에 포인트 줄 무언가를 찾다가 하트거울 보고 어울릴꺼같아서 구매했습니다 근데 역시 너무 이뻐요ㅜ 골드 빈티지느낌이예요ㅋ 근데 살짝 골드 가루같은게 묻어나와서 그거빼고는 정말 만족입니다. 거울하나 달았는데 방분위기가 달라진 느낌이예요^^ 인테리어효과 짱입니다~,jad0****,18.07.26.,23,거울,침실가구
,,,,,,,
81,5,"진짜 이뻐요 
좀 더 크면 좋겠는데 ㅜㅜ",llr2****,18.08.27.,23,거울,침실가구
,,,,,,,
82,4,거 울 너무 이쁩니다~~포인트로 굳굳굳 나만가지고 싶을정도 예욥ㅋㅋ귀여워용키키기ㅣ 좀더큰사이즈나오면 또사고싶어요,wlsg****,18.08.09.,23,거울,침실가구
,,,,,,,
83,5,생각보다작은데 그래서 더귀여움,wlsg****,18.08.09.,23,거울,침실가구
,,,,,,,
84,5,처음배송이 거울이 깨져왔엇는데 바로 반품처리해줘서 다른상품 금방 받아볼수 있엇어요 거울은 귀엽고 벽에걸으니 분위기 확 살아요!,bny0****,18.07.19.,23,거울,침실가구
,,,,,,,
85,5,거울보고 아른거려서 구매했는데 역시 이쁩니다!!^^,jad0****,18.07.26.,23,거울,침실가구
,,,,,,,
86,5,"만족합니다 만족합니다
다음에또이용할게요
자주애용하고있습니다
다음에또이용할게요
인테리어효과에너무좋앙요
고급스러운인테리어",rltb****,18.07.11.,23,거울,침실가구
,,,,,,,
87,5,너무 크지도 않고 적당하니 넘 ㅇㅖ쁘네용 ,koom****,18.07.30.,23,거울,침실가구
,,,,,,,
88,5,짱이뻐요!!!,6sss****,18.07.25.,23,거울,침실가구
,,,,,,,
89,5,만족합니다,jjol****,18.07.14.,23,거울,침실가구
,,,,,,,
90,5,"배송완전빠름! 벽에 제대로 박아서 인증하려고 했는데.. 
벽이 도저히 안뚫려서 아직 못 박고있네요
만족합니다 빈티지하면서 하트모양이라 깜찍하고 좋아요",oneb****,18.05.28.,23,거울,침실가구
,,,,,,,
91,5,어렵게 구했어요 ㅋㅋㅋ 이곳저곳 품절이어서 어렵게 구했습니다 ㅋㅋㅋㅋ이뻐여 ㅋㅋㅋㅋ만족해요 하트벽거울 추천합니닼ㅋㅋㅋㅋ,gksl****,18.05.21.,23,거울,침실가구
,,,,,,,
92,5,"친구에게 선물해줬는데
예뻐요 깨질까봐 걱정했는데 다행히 잘왔어요",moon****,18.05.16.,23,거울,침실가구
,,,,,,,
93,5,만족합니다,seii****,18.05.23.,23,거울,침실가구
,,,,,,,
94,5,빈티지스타일로 굿 배송도 빨라요,oneb****,18.05.18.,23,거울,침실가구
,,,,,,,
95,4,다 다 좋은데.. 옆에 끈 이어있는무부분이 벌어져 있고 좀 불안물안해서 떨어지는바람에 깜짝 놀랐어요.. 좀더 세셈심한 마무리였으면,zio0****,18.04.15.,23,거울,침실가구
,,,,,,,
96,5,"넘 예쁘네요 고민하다가 결제했는데 
너무 맘에 드네요~
포장도 꼼꼼하게 신경써서
보내주시고  기대이상으로 예뻐요♡",jafi****,18.03.16.,23,거울,침실가구
,,,,,,,
97,5,방에 걸어놓으니까 더이뻐여 스트랩거울찾고있었는데 특이한제품 저렴하게 구매해서 좋았습니당,saex****,18.04.10.,23,거울,침실가구
,,,,,,,
98,5,ㄱ괜찮아요 이뻐뇨,zio0****,18.04.15.,23,거울,침실가구
,,,,,,,
99,5,인테리어로 굿 진짜 소품으로 굿이예요!!! 집에 저거 하나만 걸어도 분위기 살아요!!! 맘에 쏙쏙 드네용,uuui****,18.03.18.,23,거울,침실가구
,,,,,,,
100,5,역시  이사갓는집에 아직 걸진 못햇써요!! 어딜걸어야 할지 근데 엄청 이뿨요!!!!,uuui****,18.03.18.,23,거울,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,진짜귀욤귀욤한 미니거울이네요,matu****,21.01.14.,24,거울,침실가구
,,,,,,,
2,5,"넘 앙증맞고 귀여워요
같이 구매한 상품 모두 고퀄입니다
맘에 들었어요",05wo****,20.04.17.,24,거울,침실가구
,,,,,,,
3,5,"작지만 이뻐요
빠른배송 감사합니다",ojyy****,20.04.10.,24,거울,침실가구
,,,,,,,
4,5,세상 이뻐! 세상고급져!! 너무 좋아여,ohha****,20.03.12.,24,거울,침실가구
,,,,,,,
5,5,진짜 귀엽구 사용하기 편해요!!,susu****,20.03.25.,24,거울,침실가구
,,,,,,,
6,5,"우리 나나야 생일 선물이예요
나나야가 엄청좋아해요^^

거울 너무 귀여워요 ^^  고급져용",dove****,19.05.25.,24,거울,침실가구
,,,,,,,
7,5,고급스러운 예쁜거울이에요,jsro****,19.05.25.,24,거울,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"잘 맞는 사이즈로 예쁜 거울 잘 받았습니다 
다만 배송비가 4만원 책정이 되어있고 제작전 걸수 있는 고리 갯수까지 세심하게 챙겨주셔서 당연히 에쁘게 설치까지 해주신다ㅜ생각했는데 기사분이 수평계 하나 없이 다시려는것 보고 제가 그냥 바닥ㅇㅔ 두시라 했어요.. 현관 정면 포인트 거울인데  수평 안맞으면 성격상 두고두고 스트레스 일것 같아서요. 줄자  수평계는 기사님 필수템 아닐까요 ?",craz****,21.03.30.,25,거울,침실가구
,,,,,,,
2,5,월넛 원목이라 고급스럽고 튼튼합니다!!,shou****,20.07.17.,25,거울,침실가구
,,,,,,,
3,5,"흠... 사실 나무 색이 얼룩덜룩하고 진하지 않았고 등등 좀 맘에 안 드는 부분이 있었어요
근데 상담원분이 참 친절하게 응대해주시더라구요
바꿔주시는 과정도 그렇고...
암튼 서비스 부분에서 맘에 드네요
꼭 원하는 사항을 자세히 적어서 주문하세요~~",scar****,20.03.24.,25,거울,침실가구
,,,,,,,
4,5,한참 찾다 샀는데 너무 마음에 들어요 ㅎㅎ,jhm6****,19.10.30.,25,거울,침실가구
,,,,,,,
5,5,한참 찾다가 마음에 들어서 구매했는데  화면보다 더 예뻐요! 신혼 가구로 구매했는데 너무 만족스럽습니다 ㅎㅎ,jhm6****,19.08.18.,25,거울,침실가구
,,,,,,,
6,5,"최대한 붉은기없게 부탁드렸는데 딱 생각했던 색상으로 왔어요 예쁩니다!
원목 전신거울은 많지만 이렇게 어두운 나무색은 찾기 힘들었는데 검색 끝에 발견해서 구입하게 되어 기분이 좋습니다
가격 때문에 며칠을 고민하다가 결정했는데 괜한 고민이었어요 만족스러워요
다만 거울 뒤에 벽에 걸 수 있게 피스를 박아서 보내주셨는데 저는 그냥 벽에 기대어 놓을거라 금색 피스가 보이는게거슬려 그거 못 빼는데 애 좀 먹었습니다
배송 전에 피스부착 여부 물어보고 보내주셔도 될 것 같아요
다시봐도 역시 가격값 하네요 고급지고 예쁩니다!",ahff****,19.06.14.,25,거울,침실가구
,,,,,,,
7,5,아주좋습니다 굿입니다,luxu****,19.08.11.,25,거울,침실가구
,,,,,,,
8,5,품격있어보이는 거울이에요~~,beau****,19.07.01.,25,거울,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,좋네요 밝고 하나 더 살라구뇨,hero****,20.11.21.,26,거울,침실가구
,,,,,,,
2,5,얼굴은  너무나 잘보여서  깜작깜작  놀람,alru****,20.03.01.,26,거울,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"거울이 커서 보기 편하고 재질도 디자인도 깔끔하니 만족합니다
다만 거울에 잔 기스가 좀 있어서 제품 사다가 제거해봐야될것같네요",kibo****,20.08.11.,29,거울,침실가구
,,,,,,,
2,3,기대했던 것 보다 고급스러워 보이진 않습니다,yeon****,20.04.01.,29,거울,침실가구
,,,,,,,
3,5,"언니 집들이 선물인데 엄청 좋아했어요 
가격대비 나쁘지 않아요 ~^^",emil****,19.11.17.,29,거울,침실가구
,,,,,,,
4,5,비슷한 사이즈 서울고는 에그스타가 최고네요~~,emil****,19.10.10.,29,거울,침실가구
,,,,,,,
5,5,"좋아요 생갓했던것보다 완전튼튼하고 좋아요 
굿굿굿 가격만큼 좋아요 실물보다 늘씬해보이는거울 ㅋㅋ잘샀아용",tnsg****,18.09.24.,29,거울,침실가구
,,,,,,,
6,3,분위기 있어요 색감이나 싸이즈는 만족합니다. 다만 원목이 반질반질 윤기나는 고급진 느낌은 아닌것 같아요.  그래도 거실에 세워 놓으니 볼때마다 기분좋아지는것이 분위기는 좋아졌어요.,owss****,18.08.09.,29,거울,침실가구
,,,,,,,
7,5,완전좋아요 잘받았어요 생각했던것보다 더좋아용,tnsg****,18.09.24.,29,거울,침실가구
,,,,,,,
8,4,잘만들었어요 원목이라 무척 무겁지만 잘 만들었다는 느낌이에요다만 배송이 너무너무너무너무 오래걸렸어요배송시스템만 개선되면 좋을것 같아요전신거울 큼지막해서 시원하게 보여요,j20p****,18.08.01.,29,거울,침실가구
,,,,,,,
9,3,색감이나 싸이즈는 만족 스러운데 반질반질한 고급진 원목은 아니네요..거칠고 좀 저렴한 원목느낌이에요.,owss****,18.08.09.,29,거울,침실가구
,,,,,,,
10,5,너무오래기다렸지만 이뻐요^^,gmlt****,18.08.22.,29,거울,침실가구
,,,,,,,
11,5,"너무나 예뻐요 생각보다 일찍 도착했어요
나무 색상이 너무나 이쁩니다
집안 분위기를 세련되게 한껏 업그레해주어서 너무나 만족합니다
원하던거라 좋았습니다",famb****,18.07.14.,29,거울,침실가구
,,,,,,,
12,5,제품은 만족하지만 배송은 불만족,j20p****,18.08.01.,29,거울,침실가구
,,,,,,,
13,5,"오늘 도착했습니다 
나무 색상이 너무나 마음에 듭니다
집안 분위기를 환하면서 세련도게 살려주는군요.",famb****,18.07.14.,29,거울,침실가구
,,,,,,,
14,5,이뻐요 단골 가게 에그스타 오래기다린  만큼 고급지고 이쁘고 옷가게 거울처럼 한층더 이뻐보여요~~ㅋ,rim0****,18.06.04.,29,거울,침실가구
,,,,,,,
15,5,이뻐요~~,rim0****,18.06.04.,29,거울,침실가구
,,,,,,,
16,5,저렴 저렴하고 배송빨라서 제일 좋았어요 방에 가구가 다 원목이라 전신거울도 원목으로 찾는데 넘 비싸더라구요 이건 가격도 적당하고 좋아용,pop9****,18.03.29.,29,거울,침실가구
,,,,,,,
17,5,가격도원목인데 별로 안비싸고 예뻐요,pop9****,18.03.29.,29,거울,침실가구
,,,,,,,
18,4,"가성비굿!! 만족합니다. 여기저기 비교해보고 가격대비 잘 산거같아요. 사진이랑 거의 똑같구요. 이정도 사이즈에 이정도 퀄로 이 가격이라면 후회는 없어요. 원목이라 묵직하고 저렴이처럼 안보여 좋아요. 다만 진한 원목을 좋아하는데 원목컬러가 밝은 한가지만 가능해서 조금 아쉽네요.
개인적으로 제가 키가 커서 조금 더 커도 좋을거 같아요.
키 185이상도 한걸음 뒤에서는 전신 다 보입니다.
가격대비 최고입니다.",mhhm****,17.07.28.,29,거울,침실가구
,,,,,,,
19,5,"사진이랑 동일합니다. 너무 크지도. 작지도. 않아서
신혼집에서 사용하기엔 딱이네요. 배송에 문제가 좀 있긴했지만 제품은 만족합니다. 개인적으로는 조금 더 커도 될듯해요. ",mhhm****,17.07.28.,29,거울,침실가구
,,,,,,,
20,5,깔끔하고 예쁜니다~~^^,jg64****,17.08.08.,29,거울,침실가구
,,,,,,,
21,5,생각보다 크고 엄청 단단해 보여요 맘에 드네요~~~,blue****,17.07.09.,29,거울,침실가구
,,,,,,,
22,4,집안 분위기랑 잘 어울려요 원목 느낌이 좋네요~ 집 천장이 높은 편이라 높이가 살짝 아쉽지만 집안 분위기랑 잘 어울려서 만족합니다.,babs****,17.05.16.,29,거울,침실가구
,,,,,,,
